SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,3.0000E+01,-5.8954E-02,-8.8401E-03,1.5844E-02,9.7732E-02,0.0000E+00,4.0000E+00,2.1704E-02,2.7051E-03,-2.3293E-04,-1.8835E-04
1,3.0000E+01,4.5000E+01,-3.5695E-02,2.4634E-03,1.5774E-02,4.7705E-02,0.0000E+00,4.0000E+00,2.0982E-02,1.0957E-04,5.7165E-04,-1.2922E-03
2,3.0000E+01,6.0000E+01,-3.1294E-02,5.1763E-02,1.5708E-02,2.5556E-02,0.0000E+00,4.0000E+00,2.3346E-02,-5.0166E-03,-3.7841E-03,-7.6353E-04
3,3.0000E+01,7.5000E+01,-1.7540E-02,-1.5557E-01,1.7501E-02,1.8764E-02,0.0000E+00,4.0000E+00,2.7594E-02,-4.4021E-03,-4.4607E-03,2.3191E-03
4,3.0000E+01,9.0000E+01,-2.9180E-02,-1.6595E-01,1.6151E-02,1.7057E-02,0.0000E+00,4.0000E+00,2.5330E-02,1.7526E-03,1.8644E-03,3.7385E-03
5,3.0000E+01,1.0500E+02,-1.4010E-01,-9.0741E-02,1.5056E-02,1.3736E-02,0.0000E+00,4.0000E+00,2.1046E-02,7.6316E-03,1.8941E-03,2.4286E-03
6,3.0000E+01,1.2000E+02,-1.0189E-01,-1.0333E-01,1.6602E-02,1.0624E-02,0.0000E+00,4.0000E+00,2.3359E-02,9.1195E-03,-1.6070E-04,3.5709E-03
7,3.0000E+01,1.3500E+02,-5.1796E-02,-1.1641E-01,1.8496E-02,7.8832E-03,0.0000E+00,4.0000E+00,2.7919E-02,8.4602E-03,-1.3257E-04,4.0430E-03
8,3.0000E+01,1.5000E+02,-4.9245E-02,-7.9505E-02,1.9100E-02,6.9507E-03,0.0000E+00,4.0000E+00,2.7934E-02,4.3749E-03,-2.7055E-03,2.3030E-03
9,3.0000E+01,1.6500E+02,2.7691E-02,-1.7748E-01,1.6854E-02,9.1880E-03,0.0000E+00,4.0000E+00,2.4821E-02,5.5137E-04,-3.7464E-03,8.7474E-04
10,3.0000E+01,1.8000E+02,-2.5448E-02,-2.3575E-01,1.6237E-02,8.6965E-03,0.0000E+00,4.0000E+00,2.3742E-02,-5.6879E-03,3.6743E-03,1.5048E-04
11,3.0000E+01,1.9500E+02,-7.0221E-02,-3.1987E-02,1.7206E-02,7.2513E-03,0.0000E+00,4.0000E+00,2.3578E-02,-3.1178E-03,7.6515E-03,2.3454E-03
12,3.0000E+01,2.1000E+02,-5.9370E-02,3.1069E-02,1.6879E-02,6.8700E-03,0.0000E+00,4.0000E+00,2.3167E-02,5.6622E-04,3.7126E-03,2.0878E-03
13,3.0000E+01,2.2500E+02,-8.9755E-02,6.5708E-02,1.6035E-02,4.5899E-03,0.0000E+00,4.0000E+00,2.1574E-02,3.1483E-03,-4.4468E-03,1.0268E-04
14,3.0000E+01,2.4000E+02,-8.3680E-02,-8.0807E-02,1.5769E-02,4.7364E-03,0.0000E+00,4.0000E+00,2.2676E-02,1.7814E-03,-7.7958E-03,-7.4970E-05
15,3.0000E+01,2.5500E+02,-1.0186E-01,-1.8977E-01,1.7393E-02,5.1857E-03,0.0000E+00,4.0000E+00,2.5981E-02,-8.4912E-04,-3.3421E-03,9.2593E-04
16,3.0000E+01,2.7000E+02,-5.3699E-02,-1.7683E-01,1.8304E-02,6.0095E-03,0.0000E+00,4.0000E+00,2.7359E-02,-1.7312E-03,2.6118E-03,1.6219E-03
17,3.0000E+01,2.8500E+02,2.7149E-02,-3.2968E-02,1.5920E-02,6.7904E-03,0.0000E+00,4.0000E+00,2.3206E-02,-2.2881E-03,4.5866E-03,-9.6920E-04
18,3.0000E+01,3.0000E+02,3.7162E-02,1.5741E-02,1.5792E-02,6.4728E-03,0.0000E+00,4.0000E+00,2.2429E-02,-2.2655E-03,-5.1582E-03,-4.5726E-03
19,3.0000E+01,3.1500E+02,-5.8213E-02,-1.9453E-01,1.6721E-02,5.9335E-03,0.0000E+00,4.0000E+00,2.4578E-02,-1.9810E-03,-5.3332E-03,-4.2579E-03
20,3.0000E+01,3.3000E+02,-8.0618E-02,-1.8840E-01,1.6931E-02,5.2291E-03,0.0000E+00,4.0000E+00,2.5498E-02,-1.5922E-03,2.3216E-03,-7.7824E-04
21,3.0000E+01,3.4500E+02,-1.5325E-02,-1.5129E-01,1.8026E-02,5.5830E-03,0.0000E+00,4.0000E+00,2.7775E-02,-1.0955E-03,3.7810E-03,4.3480E-04
22,3.0000E+01,3.6000E+02,-2.4153E-02,-8.9070E-02,1.8061E-02,7.3781E-03,0.0000E+00,4.0000E+00,2.6666E-02,1.2531E-05,4.1716E-03,-1.0526E-03
23,3.0000E+01,3.7500E+02,-5.8502E-02,-2.0246E-02,1.1164E-02,6.0513E-03,0.0000E+00,4.0000E+00,1.5204E-02,3.4802E-03,1.3462E-03,-2.2261E-03
