SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,3.0000E+01,-3.1225E-01,-2.7139E-01,1.6511E-02,1.1124E-01,0.0000E+00,4.0000E+00,2.2568E-02,1.9649E-02,1.0502E-02,-3.4995E-03
1,3.0000E+01,4.5000E+01,-1.3823E-01,-4.2089E-03,1.6155E-02,4.9866E-02,0.0000E+00,4.0000E+00,2.1414E-02,1.5960E-02,4.1519E-03,-5.3686E-03
2,3.0000E+01,6.0000E+01,-1.5207E-01,-2.7171E-02,1.7099E-02,2.7421E-02,0.0000E+00,4.0000E+00,2.2281E-02,7.8625E-03,-1.4567E-03,-6.4504E-03
3,3.0000E+01,7.5000E+01,-1.7103E-01,-1.4434E-01,1.8005E-02,1.9905E-02,0.0000E+00,4.0000E+00,2.5178E-02,9.5346E-03,-2.5285E-03,-4.2516E-03
4,3.0000E+01,9.0000E+01,-1.8070E-01,-1.6537E-01,1.7498E-02,1.7896E-02,0.0000E+00,4.0000E+00,2.5326E-02,1.4417E-02,-2.5060E-03,-2.7059E-03
5,3.0000E+01,1.0500E+02,-3.2922E-01,-2.1572E-01,1.6551E-02,1.4327E-02,0.0000E+00,4.0000E+00,2.3153E-02,1.7845E-02,3.9656E-04,-3.4696E-03
6,3.0000E+01,1.2000E+02,-3.3478E-01,-2.4095E-01,1.4727E-02,9.3547E-03,0.0000E+00,4.0000E+00,2.0272E-02,1.5993E-02,2.2975E-03,1.5946E-03
7,3.0000E+01,1.3500E+02,-1.8823E-01,-2.1036E-01,1.6025E-02,7.7217E-03,0.0000E+00,4.0000E+00,2.2850E-02,1.3174E-02,1.8961E-03,4.5612E-03
8,3.0000E+01,1.5000E+02,-1.6527E-01,-1.7373E-01,1.9788E-02,7.6356E-03,0.0000E+00,4.0000E+00,2.7941E-02,1.2158E-02,-3.0246E-03,1.9238E-03
9,3.0000E+01,1.6500E+02,-1.6870E-01,-2.4190E-01,1.8258E-02,7.6708E-03,0.0000E+00,4.0000E+00,2.6499E-02,1.2761E-02,8.7694E-05,-5.2039E-05
10,3.0000E+01,1.8000E+02,-1.6574E-01,-1.8034E-01,1.7509E-02,7.6902E-03,0.0000E+00,4.0000E+00,2.5474E-02,9.1261E-03,5.1792E-03,-7.4546E-04
11,3.0000E+01,1.9500E+02,-1.5086E-01,-1.0142E-01,1.9497E-02,7.0402E-03,0.0000E+00,4.0000E+00,2.6917E-02,6.7818E-03,-2.4301E-03,5.1068E-04
12,3.0000E+01,2.1000E+02,-1.2184E-01,-2.1500E-01,1.8903E-02,6.2337E-03,0.0000E+00,4.0000E+00,2.7527E-02,3.3633E-03,2.6608E-04,-1.0698E-03
13,3.0000E+01,2.2500E+02,-1.4488E-01,-8.1374E-02,1.9148E-02,5.1534E-03,0.0000E+00,4.0000E+00,2.6533E-02,4.1662E-04,1.5942E-03,-2.6278E-03
14,3.0000E+01,2.4000E+02,-1.0108E-01,-1.3752E-01,1.7817E-02,5.6270E-03,0.0000E+00,4.0000E+00,2.6588E-02,-4.2499E-03,-5.2479E-03,-1.2157E-03
15,3.0000E+01,2.5500E+02,-7.3171E-02,-2.4326E-01,1.4798E-02,6.4049E-03,0.0000E+00,4.0000E+00,2.2711E-02,-7.5178E-03,-2.5345E-03,-2.3974E-03
16,3.0000E+01,2.7000E+02,-6.5887E-02,-2.0394E-01,1.3977E-02,7.2426E-03,0.0000E+00,4.0000E+00,2.0862E-02,-8.8440E-03,3.1159E-03,-2.0565E-03
17,3.0000E+01,2.8500E+02,-2.3459E-02,-1.0102E-01,1.3407E-02,8.0344E-03,0.0000E+00,4.0000E+00,1.8912E-02,-8.8481E-03,1.4474E-03,-3.0529E-04
18,3.0000E+01,3.0000E+02,4.1078E-02,-2.1803E-01,1.7823E-02,7.1290E-03,0.0000E+00,4.0000E+00,2.5123E-02,-7.5940E-03,-2.0361E-03,-5.1509E-04
