SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
10,3.0000E+01,1.8000E+02,-3.4110E-01,-5.3314E-01,1.4157E-02,8.9694E-03,0.0000E+00,4.0000E+00,2.0748E-02,1.3733E-02,7.7265E-03,7.9929E-03
11,3.0000E+01,1.9500E+02,-2.5349E-01,-2.2925E-01,1.6422E-02,6.7612E-03,0.0000E+00,4.0000E+00,2.2870E-02,1.3487E-02,4.1686E-03,4.0679E-03
12,3.0000E+01,2.1000E+02,-2.8519E-01,-2.3198E-01,1.8023E-02,7.5513E-03,0.0000E+00,4.0000E+00,2.5135E-02,1.7364E-02,5.0286E-04,3.0949E-03
13,3.0000E+01,2.2500E+02,-3.0714E-01,-3.0980E-01,1.6372E-02,7.0418E-03,0.0000E+00,4.0000E+00,2.3879E-02,1.8882E-02,-5.4433E-03,2.7363E-03
14,3.0000E+01,2.4000E+02,-2.1552E-01,-4.6056E-01,1.3868E-02,5.9972E-03,0.0000E+00,4.0000E+00,2.1491E-02,1.2075E-02,-5.3449E-03,1.5215E-03
15,3.0000E+01,2.5500E+02,-2.0487E-01,-4.1540E-01,1.3877E-02,6.2244E-03,0.0000E+00,4.0000E+00,2.0839E-02,1.0123E-03,5.3309E-03,6.9670E-04
16,3.0000E+01,2.7000E+02,-1.2289E-01,-2.2849E-01,1.4396E-02,7.6203E-03,0.0000E+00,4.0000E+00,2.1105E-02,-3.7561E-03,1.7578E-03,2.1167E-03
17,3.0000E+01,2.8500E+02,-1.9644E-03,-2.8289E-01,1.2724E-02,7.9656E-03,0.0000E+00,4.0000E+00,1.8163E-02,-4.7404E-03,-5.6693E-03,4.5897E-04
18,3.0000E+01,3.0000E+02,5.8522E-02,-3.8646E-01,1.3397E-02,8.7599E-03,0.0000E+00,4.0000E+00,1.8879E-02,-4.7316E-03,1.1777E-03,-2.2095E-03
19,3.0000E+01,3.1500E+02,5.3862E-02,-2.5515E-01,1.3550E-02,9.4251E-03,0.0000E+00,4.0000E+00,1.9554E-02,-4.7617E-03,4.2383E-03,-3.8689E-03
20,3.0000E+01,3.3000E+02,-4.5035E-02,-2.7778E-01,1.3607E-02,7.3813E-03,0.0000E+00,4.0000E+00,2.0520E-02,-3.9662E-03,-1.0729E-02,-2.2602E-03
21,3.0000E+01,3.4500E+02,-1.2068E-01,-7.0142E-01,1.6886E-02,6.8448E-03,0.0000E+00,4.0000E+00,2.6035E-02,-2.5613E-03,-3.9581E-03,3.1720E-03
22,3.0000E+01,3.6000E+02,-2.4991E-02,-4.7217E-01,1.7721E-02,9.6712E-03,0.0000E+00,4.0000E+00,2.6355E-02,-1.3872E-03,1.8535E-02,4.8343E-03
23,3.0000E+01,3.7500E+02,6.2344E-02,-4.4257E-03,1.1405E-02,7.7300E-03,0.0000E+00,4.0000E+00,1.6484E-02,1.6437E-03,9.7330E-03,-1.2217E-03
24,3.0000E+01,3.9000E+02,2.4786E-02,-8.2623E-03,1.1492E-02,9.0796E-03,0.0000E+00,4.0000E+00,1.7957E-02,-1.2731E-03,-4.8871E-03,-9.4808E-03
25,3.0000E+01,4.0500E+02,-4.3104E-02,-1.1146E-01,1.5145E-02,5.7335E-02,0.0000E+00,4.0000E+00,1.9899E-02,-1.0772E-02,-5.6736E-03,-6.9247E-03
26,3.0000E+01,4.2000E+02,1.9051E-01,-2.8582E-01,1.6927E-02,1.6566E-01,0.0000E+00,4.0000E+00,2.3704E-02,-1.4343E-02,-1.8803E-03,2.9695E-03
27,3.0000E+01,4.3500E+02,2.1703E-02,-4.5133E-01,1.4208E-02,2.1271E-01,0.0000E+00,4.0000E+00,1.9475E-02,-9.4010E-03,-1.9290E-03,8.7141E-03
28,3.0000E+01,4.5000E+02,9.9058E-02,-4.6686E-01,1.3438E-02,1.6759E-01,0.0000E+00,4.0000E+00,1.8744E-02,5.0590E-03,-1.7542E-03,7.8825E-03
29,3.0000E+01,4.6500E+02,-4.2167E-02,-3.4021E-01,1.5323E-02,1.5534E-01,0.0000E+00,4.0000E+00,2.1750E-02,7.9390E-03,2.4505E-03,1.0266E-03
30,3.0000E+01,4.8000E+02,2.1421E-03,-2.8328E-01,1.7972E-02,1.5287E-01,0.0000E+00,4.0000E+00,2.5276E-02,9.6765E-03,-2.9423E-04,6.0593E-03
31,3.0000E+01,4.9500E+02,1.9737E-01,-4.4452E-01,1.5469E-02,1.6378E-01,0.0000E+00,4.0000E+00,2.1906E-02,8.8669E-03,-1.4347E-03,3.9689E-03
32,3.0000E+01,5.1000E+02,8.3491E-02,-2.9445E-01,1.5024E-02,1.2233E-01,0.0000E+00,4.0000E+00,2.1331E-02,4.5503E-03,9.7806E-04,-2.5153E-03
33,3.0000E+01,5.2500E+02,1.0190E-01,-2.9896E-01,1.5062E-02,1.1590E-01,0.0000E+00,4.0000E+00,2.1009E-02,-1.6979E-05,4.1028E-03,-3.2981E-03
34,3.0000E+01,5.4000E+02,2.6615E-02,-2.3140E-01,1.4305E-02,1.1135E-01,0.0000E+00,4.0000E+00,2.0486E-02,-5.9735E-03,9.9649E-03,-9.0032E-04
35,3.0000E+01,5.5500E+02,2.3927E-02,3.5602E-04,1.6350E-02,1.2652E-01,0.0000E+00,4.0000E+00,2.2837E-02,-5.6875E-03,1.9507E-03,3.4451E-03
36,3.0000E+01,5.7000E+02,4.7120E-02,-2.9371E-01,1.6345E-02,1.2719E-01,0.0000E+00,4.0000E+00,2.3267E-02,-3.9773E-03,-2.8931E-03,5.0437E-03
37,3.0000E+01,5.8500E+02,3.1876E-03,-1.6758E-01,1.6663E-02,1.0603E-01,0.0000E+00,4.0000E+00,2.4500E-02,3.2177E-03,-2.2534E-03,2.6299E-03
38,3.0000E+01,6.0000E+02,-1.5958E-01,-1.3965E-01,1.5886E-02,6.8534E-02,0.0000E+00,4.0000E+00,2.1883E-02,1.2867E-02,-7.5522E-03,-4.6084E-03
39,3.0000E+01,6.1500E+02,-2.7609E-01,-2.2515E-01,1.7080E-02,3.6972E-02,0.0000E+00,4.0000E+00,2.3863E-02,1.3934E-02,-5.0785E-03,-4.8516E-03
40,3.0000E+01,6.3000E+02,-5.2780E-02,-3.0720E-01,1.4339E-02,5.1077E-02,0.0000E+00,4.0000E+00,2.0073E-02,6.7415E-03,6.9091E-05,-3.0985E-03
41,3.0000E+01,6.4500E+02,1.1033E-01,-2.0701E-01,1.2899E-02,6.9330E-02,0.0000E+00,4.0000E+00,1.7726E-02,-7.8658E-03,3.0632E-03,-4.9564E-03
42,3.0000E+01,6.6000E+02,3.3848E-01,-9.3026E-02,1.4077E-02,1.9019E-01,0.0000E+00,4.0000E+00,1.9499E-02,-1.7765E-02,6.3098E-03,-7.5610E-03
43,3.0000E+01,6.7500E+02,3.3588E-01,-4.5704E-02,1.4518E-02,1.7926E-01,0.0000E+00,4.0000E+00,2.0171E-02,-1.8661E-02,1.0059E-02,-1.2971E-02
44,3.0000E+01,6.9000E+02,-1.9941E-02,1.4665E-01,8.8487E-03,9.3803E-02,0.0000E+00,4.0000E+00,1.2776E-02,-9.7307E-03,3.6632E-03,-1.2339E-02
45,3.0000E+01,7.0500E+02,-3.0891E-01,-3.0727E-04,8.3953E-03,1.5724E-02,0.0000E+00,4.0000E+00,1.1235E-02,2.7486E-03,-3.7105E-03,-8.0558E-03
46,3.0000E+01,7.2000E+02,-3.9760E-01,-4.7998E-02,1.0038E-02,1.2017E-02,0.0000E+00,4.0000E+00,1.3432E-02,9.8893E-03,-2.0236E-03,-3.8969E-03
47,3.0000E+01,7.3500E+02,-3.6950E-01,1.6025E-02,1.2144E-02,1.5017E-02,0.0000E+00,4.0000E+00,1.6278E-02,2.0300E-02,-4.0107E-03,-6.2975E-04
48,3.0000E+01,7.5000E+02,-3.2388E-01,-1.3800E-01,1.4266E-02,1.2978E-02,0.0000E+00,4.0000E+00,1.9827E-02,1.9472E-02,-3.0745E-03,-2.1359E-03
49,3.0000E+01,7.6500E+02,-3.2425E-01,-2.5126E-01,1.4272E-02,8.4703E-03,0.0000E+00,4.0000E+00,2.0373E-02,1.7356E-02,3.9973E-03,-4.4170E-03
50,3.0000E+01,7.8000E+02,-3.9439E-01,-1.1411E-01,1.4183E-02,8.1965E-03,0.0000E+00,4.0000E+00,1.8905E-02,6.7315E-03,2.1532E-03,-1.5235E-04
51,3.0000E+01,7.9500E+02,-4.1657E-01,-1.2476E-01,1.2738E-02,1.0743E-02,0.0000E+00,4.0000E+00,1.7522E-02,4.9235E-03,-1.1859E-03,-1.2084E-04
52,3.0000E+01,8.1000E+02,-3.9136E-01,-1.0639E-01,1.3354E-02,1.4235E-02,0.0000E+00,4.0000E+00,1.8151E-02,4.4924E-03,2.3472E-03,1.0664E-03
53,3.0000E+01,8.2500E+02,-3.8586E-01,-7.9468E-02,1.4509E-02,1.5330E-02,0.0000E+00,4.0000E+00,1.9334E-02,4.8067E-03,1.6723E-03,1.7577E-03
54,3.0000E+01,8.4000E+02,-3.8797E-01,-1.4147E-01,1.4540E-02,1.3022E-02,0.0000E+00,4.0000E+00,2.0052E-02,4.6280E-03,4.8230E-03,1.1712E-03
55,3.0000E+01,8.5500E+02,-3.9152E-01,1.2313E-01,1.3305E-02,1.2454E-02,0.0000E+00,4.0000E+00,1.8099E-02,4.3426E-03,3.5493E-03,-8.4558E-04
56,3.0000E+01,8.7000E+02,-4.3335E-01,6.9205E-02,1.3327E-02,1.6031E-02,0.0000E+00,4.0000E+00,1.7913E-02,4.8402E-03,-6.6925E-03,-5.2973E-05
57,3.0000E+01,8.8500E+02,-4.0282E-01,-1.6608E-01,1.5309E-02,1.7952E-02,0.0000E+00,4.0000E+00,2.0401E-02,5.3462E-03,-1.1644E-03,1.0831E-03
58,3.0000E+01,9.0000E+02,-4.0980E-01,-1.4201E-02,1.5366E-02,2.2128E-02,0.0000E+00,4.0000E+00,2.0311E-02,5.3946E-03,3.4473E-03,-2.2009E-04
59,3.0000E+01,9.1500E+02,-4.5234E-01,3.0271E-02,1.3695E-02,2.7302E-02,0.0000E+00,4.0000E+00,1.7998E-02,4.7058E-03,6.6917E-03,-9.9864E-04
60,3.0000E+01,9.3000E+02,-4.2657E-01,1.9526E-01,8.9258E-03,1.3912E-02,0.0000E+00,4.0000E+00,1.2630E-02,1.7558E-03,2.9351E-04,5.1066E-03
61,3.0000E+01,9.4500E+02,-8.6747E-02,-3.2617E-02,7.5563E-03,1.0363E-02,0.0000E+00,4.0000E+00,9.7793E-03,2.3622E-04,-1.2395E-02,1.0573E-02
62,3.0000E+01,9.6000E+02,1.6246E-01,-1.4078E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
63,3.0000E+01,9.7500E+02,5.1115E-03,-2.6442E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
64,3.0000E+01,9.9000E+02,-2.2008E-02,-3.8774E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
65,3.0000E+01,1.0050E+03,-2.2695E-01,-1.0206E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
66,3.0000E+01,1.0200E+03,-2.4544E-02,-4.6311E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
67,3.0000E+01,1.0350E+03,6.4390E-02,2.7177E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
68,4.5000E+01,1.0350E+03,-1.2661E+00,7.2856E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
69,4.5000E+01,1.0200E+03,-2.3247E-01,-2.4561E-02,1.5845E-02,2.4266E-01,0.0000E+00,4.0000E+00,2.0901E-02,-4.2682E-03,1.6298E-03,-3.1097E-03
70,4.5000E+01,1.0050E+03,-3.7775E-01,-8.4412E-02,2.1416E-02,2.4359E-01,0.0000E+00,4.0000E+00,2.8426E-02,-1.7032E-03,3.9221E-03,-2.0075E-03
71,4.5000E+01,9.9000E+02,-2.1256E-01,-1.5180E-01,1.6771E-02,9.4142E-02,0.0000E+00,4.0000E+00,2.4409E-02,4.4447E-03,-3.7075E-03,-3.3668E-03
72,4.5000E+01,9.7500E+02,-1.3804E+00,3.9897E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
73,4.5000E+01,9.6000E+02,-1.3463E+00,1.0122E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
74,4.5000E+01,9.4500E+02,-1.4134E-01,4.1333E-02,9.8467E-03,3.1353E-02,0.0000E+00,4.0000E+00,1.3595E-02,2.3445E-03,-1.0942E-02,-7.3540E-04
75,4.5000E+01,9.3000E+02,-3.6497E-01,1.9300E-01,8.7627E-03,1.4909E-02,0.0000E+00,4.0000E+00,1.1802E-02,5.0355E-03,-5.7575E-04,1.0659E-03
76,4.5000E+01,9.1500E+02,-3.8040E-01,-3.6117E-02,1.2043E-02,1.1039E-02,0.0000E+00,4.0000E+00,1.6156E-02,8.1776E-03,6.8492E-03,-1.4036E-03
77,4.5000E+01,9.0000E+02,-3.3211E-01,2.3067E-03,1.4637E-02,8.5740E-03,0.0000E+00,4.0000E+00,1.9196E-02,4.2367E-03,3.0780E-03,-1.2759E-03
78,4.5000E+01,8.8500E+02,-3.1041E-01,-4.6131E-02,1.6811E-02,7.8884E-03,0.0000E+00,4.0000E+00,2.1846E-02,1.9480E-03,-9.5478E-04,-1.1830E-03
79,4.5000E+01,8.7000E+02,-3.6355E-01,-1.1167E-02,1.3508E-02,8.3846E-03,0.0000E+00,4.0000E+00,1.7705E-02,1.1444E-03,-6.2797E-03,-1.9265E-03
80,4.5000E+01,8.5500E+02,-3.3645E-01,6.7568E-02,1.2829E-02,9.4680E-03,0.0000E+00,4.0000E+00,1.6881E-02,2.2049E-03,-2.2985E-04,-2.0601E-03
81,4.5000E+01,8.4000E+02,-3.1784E-01,-1.3001E-02,1.2895E-02,1.3069E-02,0.0000E+00,4.0000E+00,1.7282E-02,3.5845E-03,1.7009E-03,1.0204E-03
82,4.5000E+01,8.2500E+02,-3.0348E-01,-1.8511E-02,1.4147E-02,1.6352E-02,0.0000E+00,4.0000E+00,1.8832E-02,4.0287E-03,3.3237E-03,2.5887E-03
83,4.5000E+01,8.1000E+02,-3.2832E-01,-1.4833E-01,1.2660E-02,2.0406E-02,0.0000E+00,4.0000E+00,1.7713E-02,3.5827E-03,4.9795E-03,1.9777E-03
84,4.5000E+01,7.9500E+02,-3.6029E-01,-1.1382E-01,1.2197E-02,2.7679E-02,0.0000E+00,4.0000E+00,1.6946E-02,2.9963E-03,-1.3709E-03,-3.2569E-04
85,4.5000E+01,7.8000E+02,-2.9269E-01,-6.9411E-02,1.3960E-02,3.7923E-02,0.0000E+00,4.0000E+00,1.8414E-02,4.3504E-03,7.9732E-04,-1.8756E-03
86,4.5000E+01,7.6500E+02,-1.8073E-01,-1.1575E-01,1.4882E-02,6.6599E-02,0.0000E+00,4.0000E+00,2.0562E-02,6.0650E-03,1.9753E-03,-2.6354E-03
87,4.5000E+01,7.5000E+02,2.0525E-01,-2.8220E-01,1.7007E-02,9.0748E-02,0.0000E+00,4.0000E+00,2.3747E-02,6.5021E-03,-1.9882E-03,1.7368E-03
88,4.5000E+01,7.3500E+02,-1.7483E-01,-1.9828E-01,1.7021E-02,1.1136E-01,0.0000E+00,4.0000E+00,2.5092E-02,5.5563E-03,-9.8856E-04,3.1575E-03
89,4.5000E+01,7.2000E+02,-2.1909E-01,-1.2900E-01,1.2841E-02,1.2147E-01,0.0000E+00,4.0000E+00,1.8145E-02,5.5595E-03,-4.0795E-04,-3.2572E-03
90,4.5000E+01,7.0500E+02,-2.4063E-01,-6.0405E-02,1.1188E-02,1.7113E-01,0.0000E+00,4.0000E+00,1.5602E-02,4.4735E-03,-1.9541E-03,-7.8443E-03
91,4.5000E+01,6.9000E+02,-1.4487E-01,-9.8891E-02,1.3109E-02,2.1762E-01,0.0000E+00,4.0000E+00,1.8571E-02,-7.7467E-04,3.4066E-03,-9.3325E-03
92,4.5000E+01,6.7500E+02,-5.0189E-02,-2.2861E-01,1.5376E-02,1.1788E-01,0.0000E+00,4.0000E+00,2.1833E-02,-8.5248E-03,8.7738E-03,-6.9868E-03
93,4.5000E+01,6.6000E+02,-5.3889E-03,-4.5769E-01,1.6769E-02,6.5933E-02,0.0000E+00,4.0000E+00,2.4399E-02,-1.3048E-02,6.3146E-03,-2.2636E-03
94,4.5000E+01,6.4500E+02,2.6635E-02,-4.4452E-01,1.3682E-02,5.5925E-02,0.0000E+00,4.0000E+00,1.9400E-02,-1.0933E-02,1.1339E-03,-7.4111E-04
95,4.5000E+01,6.3000E+02,1.3603E-02,-4.2587E-01,1.4134E-02,1.1991E-01,0.0000E+00,4.0000E+00,1.9399E-02,-3.7628E-03,-2.2746E-03,-5.7423E-04
96,4.5000E+01,6.1500E+02,4.0106E-02,-4.2937E-01,1.6127E-02,8.2853E-02,0.0000E+00,4.0000E+00,2.3487E-02,2.7919E-03,-3.4889E-03,-2.4134E-03
97,4.5000E+01,6.0000E+02,7.8140E-02,-2.8793E-01,1.4916E-02,8.9283E-02,0.0000E+00,4.0000E+00,2.1702E-02,5.3437E-03,-5.7299E-03,-3.6893E-03
98,4.5000E+01,5.8500E+02,2.4099E-02,-3.1498E-02,1.5133E-02,1.5294E-01,0.0000E+00,4.0000E+00,2.1406E-02,2.6595E-03,-7.7000E-03,1.9389E-03
99,4.5000E+01,5.7000E+02,-6.7830E-02,1.5188E-03,1.6470E-02,1.6170E-01,0.0000E+00,4.0000E+00,2.2986E-02,-1.7522E-04,-4.6914E-03,4.0532E-03
100,4.5000E+01,5.5500E+02,-6.3205E-02,-2.5559E-02,1.7142E-02,9.2951E-02,0.0000E+00,4.0000E+00,2.4009E-02,-3.3398E-03,6.3690E-03,4.3680E-03
101,4.5000E+01,5.4000E+02,-2.9140E-02,-1.7772E-01,1.4425E-02,1.2905E-01,0.0000E+00,4.0000E+00,2.0837E-02,-5.7151E-03,1.1100E-02,3.9571E-04
102,4.5000E+01,5.2500E+02,-2.4824E-02,-3.2107E-01,1.4829E-02,1.6821E-01,0.0000E+00,4.0000E+00,2.0027E-02,-2.8180E-03,6.3570E-03,-6.0423E-03
103,4.5000E+01,5.1000E+02,2.6520E-01,-3.5931E-01,1.4513E-02,1.4422E-01,0.0000E+00,4.0000E+00,2.0446E-02,1.2523E-03,-1.0258E-03,-5.6119E-03
104,4.5000E+01,4.9500E+02,3.4651E-01,-2.3235E-01,1.6086E-02,1.1895E-01,0.0000E+00,4.0000E+00,2.2646E-02,5.6537E-03,-4.2493E-03,2.9819E-03
105,4.5000E+01,4.8000E+02,6.8310E-02,-2.8369E-01,1.6980E-02,9.1142E-02,0.0000E+00,4.0000E+00,2.4539E-02,3.6645E-03,-7.4664E-04,7.1104E-03
106,4.5000E+01,4.6500E+02,1.7527E-01,-3.1760E-01,1.4778E-02,7.5549E-02,0.0000E+00,4.0000E+00,2.0895E-02,-6.7481E-04,-7.1105E-05,3.9637E-03
107,4.5000E+01,4.5000E+02,1.7065E-01,-2.4663E-01,1.4407E-02,1.0982E-01,0.0000E+00,4.0000E+00,2.0328E-02,-4.2584E-03,-1.9595E-03,7.2739E-03
108,4.5000E+01,4.3500E+02,-4.4139E-02,-1.0094E-01,1.5411E-02,2.2012E-01,0.0000E+00,4.0000E+00,2.1830E-02,-6.7904E-03,-8.4229E-05,5.8934E-03
109,4.5000E+01,4.2000E+02,-2.4363E-01,-3.1094E-01,1.6418E-02,1.6867E-01,0.0000E+00,4.0000E+00,2.3192E-02,-2.6105E-03,3.1630E-03,3.6297E-04
110,4.5000E+01,4.0500E+02,-1.9339E-01,-3.2750E-01,1.5800E-02,1.3056E-01,0.0000E+00,4.0000E+00,2.1879E-02,2.5729E-04,1.8821E-04,-5.8725E-03
111,4.5000E+01,3.9000E+02,1.1926E-01,-2.4679E-01,1.1714E-02,3.5524E-02,0.0000E+00,4.0000E+00,1.6353E-02,2.8041E-03,-4.7586E-03,-8.6524E-03
112,4.5000E+01,3.7500E+02,5.6967E-02,-1.3953E-01,1.2588E-02,1.1761E-02,0.0000E+00,4.0000E+00,1.8019E-02,4.3109E-05,3.0017E-03,-1.1640E-03
113,4.5000E+01,3.6000E+02,-4.0961E-02,-3.6368E-01,1.6321E-02,9.1935E-03,0.0000E+00,4.0000E+00,2.4625E-02,1.2120E-04,1.2218E-02,4.7911E-03
114,4.5000E+01,3.4500E+02,-1.6200E-01,-5.4321E-01,1.4668E-02,8.8374E-03,0.0000E+00,4.0000E+00,2.2177E-02,4.8037E-04,-7.7178E-04,2.4553E-03
115,4.5000E+01,3.3000E+02,-1.0372E-01,-3.2006E-01,1.2545E-02,1.2131E-02,0.0000E+00,4.0000E+00,1.8556E-02,-1.3647E-04,-6.9416E-03,-5.5422E-04
116,4.5000E+01,3.1500E+02,-2.4987E-02,-3.4144E-01,1.3621E-02,1.5564E-02,0.0000E+00,4.0000E+00,2.0100E-02,-3.1931E-03,3.5329E-03,-1.6275E-03
117,4.5000E+01,3.0000E+02,-1.9214E-02,-4.6484E-01,1.3604E-02,1.8469E-02,0.0000E+00,4.0000E+00,1.9294E-02,-3.0707E-03,1.9984E-03,-2.2815E-03
118,4.5000E+01,2.8500E+02,-5.9596E-02,-3.8426E-01,1.2548E-02,2.3565E-02,0.0000E+00,4.0000E+00,1.7843E-02,1.3721E-03,-4.7019E-03,-1.7283E-03
119,4.5000E+01,2.7000E+02,-2.0196E-01,-2.8057E-01,1.3651E-02,3.0734E-02,0.0000E+00,4.0000E+00,1.9812E-02,5.9786E-03,2.6413E-04,1.0807E-03
120,4.5000E+01,2.5500E+02,-2.3762E-01,-3.5592E-01,1.2728E-02,3.8711E-02,0.0000E+00,4.0000E+00,1.8664E-02,8.3975E-03,2.0764E-03,5.7951E-04
121,4.5000E+01,2.4000E+02,-5.8289E-02,-3.6748E-01,1.3448E-02,7.1347E-02,0.0000E+00,4.0000E+00,2.0323E-02,9.1346E-03,-6.5844E-03,1.1874E-03
122,4.5000E+01,2.2500E+02,1.0737E-01,-1.3947E-01,1.7146E-02,1.5222E-01,0.0000E+00,4.0000E+00,2.3946E-02,6.6096E-03,-4.1813E-03,4.8887E-03
123,4.5000E+01,2.1000E+02,-1.5678E-02,-2.6856E-01,1.8716E-02,1.2782E-01,0.0000E+00,4.0000E+00,2.6084E-02,3.1839E-03,2.1495E-03,3.9527E-03
124,4.5000E+01,1.9500E+02,-1.6292E-01,-2.4979E-01,1.7009E-02,1.2592E-01,0.0000E+00,4.0000E+00,2.3145E-02,2.2520E-03,4.3355E-03,7.8380E-04
125,4.5000E+01,1.8000E+02,-9.9033E-02,-2.1684E-01,1.4944E-02,1.5475E-01,0.0000E+00,4.0000E+00,2.0798E-02,4.4507E-03,6.4373E-03,3.1844E-03
126,4.5000E+01,1.6500E+02,-1.5133E-01,-3.2298E-01,1.4841E-02,1.0833E-01,0.0000E+00,4.0000E+00,2.0858E-02,5.6709E-03,4.2127E-04,5.5281E-03
127,4.5000E+01,1.5000E+02,-2.9962E-01,-4.0121E-01,1.5889E-02,1.3995E-01,0.0000E+00,4.0000E+00,2.2718E-02,5.5807E-03,-6.3515E-03,2.0586E-03
128,4.5000E+01,1.3500E+02,-2.9887E-01,-2.7938E-01,1.5291E-02,1.4960E-01,0.0000E+00,4.0000E+00,2.1875E-02,7.4996E-03,-5.6738E-03,-7.8796E-04
129,4.5000E+01,1.2000E+02,-2.4532E-01,-2.6043E-01,1.4068E-02,1.2336E-01,0.0000E+00,4.0000E+00,2.0098E-02,1.0343E-02,3.5251E-03,-8.8148E-04
130,4.5000E+01,1.0500E+02,-1.7418E-01,-3.0290E-01,1.3126E-02,1.3390E-01,0.0000E+00,4.0000E+00,1.8697E-02,1.2696E-02,3.5560E-03,-3.1611E-03
131,4.5000E+01,9.0000E+01,-9.0980E-02,-2.4937E-01,1.5520E-02,1.3559E-01,0.0000E+00,4.0000E+00,2.2781E-02,8.0166E-03,-7.3081E-03,8.4032E-04
132,4.5000E+01,7.5000E+01,-2.2507E-01,-5.7806E-02,1.7372E-02,1.7298E-01,0.0000E+00,4.0000E+00,2.3853E-02,1.0715E-02,-3.3492E-03,2.4350E-04
133,4.5000E+01,6.0000E+01,-3.6741E-01,-1.9910E-01,1.4582E-02,1.4165E-01,0.0000E+00,4.0000E+00,2.0570E-02,6.6555E-03,-1.3700E-03,6.0875E-04
134,4.5000E+01,4.5000E+01,-5.7562E-01,-2.0308E-01,1.4571E-02,1.6615E-01,0.0000E+00,4.0000E+00,2.1008E-02,4.8444E-03,2.5950E-03,2.3722E-03
135,4.5000E+01,3.0000E+01,-5.5228E-01,-3.4929E-01,1.5156E-02,2.2709E-01,0.0000E+00,4.0000E+00,2.1291E-02,-6.8985E-04,1.2875E-02,-1.5270E-04
