SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,3.0000E+01,-2.7256E-01,-1.3692E-01,1.6077E-02,1.1358E-01,0.0000E+00,4.0000E+00,2.1869E-02,1.8156E-02,3.5735E-03,-1.6068E-03
1,3.0000E+01,4.5000E+01,-1.4602E-01,3.1943E-02,1.6556E-02,5.0436E-02,0.0000E+00,4.0000E+00,2.2227E-02,1.1809E-02,-1.9632E-04,-3.9933E-03
2,3.0000E+01,6.0000E+01,-9.1393E-02,-4.9126E-04,1.7004E-02,2.8028E-02,0.0000E+00,4.0000E+00,2.2077E-02,7.3295E-04,-1.3141E-03,-5.0546E-03
3,3.0000E+01,7.5000E+01,-2.3266E-02,-6.1693E-02,1.6264E-02,2.1745E-02,0.0000E+00,4.0000E+00,2.5028E-02,-4.2081E-03,8.0713E-04,-2.4498E-03
4,3.0000E+01,9.0000E+01,2.9674E-03,-7.0589E-02,1.5257E-02,1.8660E-02,0.0000E+00,4.0000E+00,2.3703E-02,-3.5167E-03,-2.7296E-03,-1.9441E-03
5,3.0000E+01,1.0500E+02,-1.3887E-01,-1.7261E-01,1.5255E-02,1.3995E-02,0.0000E+00,4.0000E+00,2.2371E-02,1.6367E-03,-5.3772E-03,-2.6985E-03
6,3.0000E+01,1.2000E+02,-2.1439E-01,-2.3340E-01,1.5234E-02,9.1461E-03,0.0000E+00,4.0000E+00,2.1540E-02,7.6607E-03,4.5107E-04,1.5563E-03
7,3.0000E+01,1.3500E+02,-1.4222E-01,-1.8310E-01,1.5964E-02,6.9941E-03,0.0000E+00,4.0000E+00,2.3068E-02,1.2597E-02,4.0246E-03,4.3960E-03
8,3.0000E+01,1.5000E+02,-1.1436E-01,-2.0145E-01,1.8595E-02,6.7087E-03,0.0000E+00,4.0000E+00,2.7370E-02,1.4151E-02,-2.4724E-04,1.4412E-03
9,3.0000E+01,1.6500E+02,-1.5189E-01,-1.4477E-01,1.8122E-02,8.1378E-03,0.0000E+00,4.0000E+00,2.5862E-02,1.5040E-02,2.8812E-03,4.2491E-04
10,3.0000E+01,1.8000E+02,-1.8477E-01,-6.7701E-02,1.8068E-02,8.2033E-03,0.0000E+00,4.0000E+00,2.5448E-02,1.0413E-02,5.0907E-03,-4.5062E-04
11,3.0000E+01,1.9500E+02,-1.6249E-01,-6.2798E-02,1.9989E-02,7.2768E-03,0.0000E+00,4.0000E+00,2.7342E-02,8.6711E-03,-4.5384E-03,1.2156E-03
12,3.0000E+01,2.1000E+02,-1.4399E-01,-1.7598E-01,1.9376E-02,6.8877E-03,0.0000E+00,4.0000E+00,2.7666E-02,3.7216E-03,-2.2227E-03,1.6706E-04
13,3.0000E+01,2.2500E+02,-1.6614E-01,-5.6035E-02,1.8793E-02,5.0422E-03,0.0000E+00,4.0000E+00,2.5294E-02,1.3889E-03,3.0020E-05,-2.1186E-03
14,3.0000E+01,2.4000E+02,-1.1891E-01,-1.6546E-01,1.7531E-02,5.2328E-03,0.0000E+00,4.0000E+00,2.6220E-02,-3.4933E-03,-4.3881E-03,-3.7071E-04
15,3.0000E+01,2.5500E+02,-1.0254E-01,-2.3250E-01,1.5007E-02,6.5093E-03,0.0000E+00,4.0000E+00,2.2679E-02,-6.8917E-03,-1.7411E-03,9.0786E-05
16,3.0000E+01,2.7000E+02,-4.3606E-02,-1.9933E-01,1.4883E-02,7.2844E-03,0.0000E+00,4.0000E+00,2.2370E-02,-8.1282E-03,2.0957E-03,1.4212E-03
17,3.0000E+01,2.8500E+02,2.9828E-02,-1.4003E-01,1.3758E-02,7.6909E-03,0.0000E+00,4.0000E+00,1.9849E-02,-8.2242E-03,7.6146E-04,1.8764E-03
18,3.0000E+01,3.0000E+02,6.6345E-02,-2.4182E-01,1.5146E-02,5.8299E-03,0.0000E+00,4.0000E+00,2.1365E-02,-7.4222E-03,-3.3227E-03,8.4528E-05
19,3.0000E+01,3.1500E+02,2.5613E-02,-2.2759E-01,1.6147E-02,5.8055E-03,0.0000E+00,4.0000E+00,2.3440E-02,-6.8675E-03,1.7580E-04,-1.3647E-03
20,3.0000E+01,3.3000E+02,-1.2224E-02,-1.8949E-01,1.3895E-02,5.8213E-03,0.0000E+00,4.0000E+00,2.0876E-02,-6.6497E-03,-1.8967E-03,4.6845E-05
21,3.0000E+01,3.4500E+02,1.8891E-02,-3.5046E-01,1.5388E-02,5.6768E-03,0.0000E+00,4.0000E+00,2.3538E-02,-6.1908E-03,-6.2284E-04,2.2171E-03
22,3.0000E+01,3.6000E+02,6.6802E-02,-2.2739E-01,1.6473E-02,7.4885E-03,0.0000E+00,4.0000E+00,2.4340E-02,-4.6788E-03,8.1105E-03,1.3555E-03
23,3.0000E+01,3.7500E+02,7.6419E-02,-1.3666E-02,1.0464E-02,7.1847E-03,0.0000E+00,4.0000E+00,1.5371E-02,7.6359E-04,6.8219E-03,-4.7866E-03
24,3.0000E+01,3.9000E+02,-1.4476E-01,7.6798E-02,1.1257E-02,9.2072E-03,0.0000E+00,4.0000E+00,1.7897E-02,2.7677E-03,-6.6435E-04,-8.9601E-03
25,3.0000E+01,4.0500E+02,-2.2259E-01,-4.1329E-02,1.5289E-02,5.3395E-02,0.0000E+00,4.0000E+00,2.2294E-02,-1.4721E-03,-5.0162E-03,-4.0053E-03
26,3.0000E+01,4.2000E+02,1.4303E-02,-1.4960E-01,1.8993E-02,1.4244E-01,0.0000E+00,4.0000E+00,2.5510E-02,-5.4520E-03,-2.9374E-03,1.4209E-03
27,3.0000E+01,4.3500E+02,-4.7826E-02,-1.8894E-01,1.6622E-02,1.8490E-01,0.0000E+00,4.0000E+00,2.3023E-02,-3.6758E-03,-3.3996E-03,1.6162E-03
28,3.0000E+01,4.5000E+02,-3.7287E-02,-2.7326E-01,1.3900E-02,1.2975E-01,0.0000E+00,4.0000E+00,1.9362E-02,2.3854E-03,-4.3157E-03,-3.3852E-04
29,3.0000E+01,4.6500E+02,-1.0149E-01,-2.8649E-01,1.5894E-02,1.1948E-01,0.0000E+00,4.0000E+00,2.2644E-02,5.7997E-03,-1.1383E-03,-3.6311E-03
30,3.0000E+01,4.8000E+02,-2.2492E-01,-2.8843E-01,1.9426E-02,1.2301E-01,0.0000E+00,4.0000E+00,2.7861E-02,3.2661E-03,3.3908E-03,1.0135E-03
31,3.0000E+01,4.9500E+02,3.7089E-02,-2.1131E-01,1.6335E-02,1.2886E-01,0.0000E+00,4.0000E+00,2.3164E-02,1.2655E-03,6.0125E-03,5.4336E-04
32,3.0000E+01,5.1000E+02,-4.0181E-02,-8.4829E-02,1.4861E-02,1.0828E-01,0.0000E+00,4.0000E+00,2.0779E-02,-2.4187E-03,-6.8698E-04,-1.8214E-03
33,3.0000E+01,5.2500E+02,-6.7369E-02,-2.6253E-01,1.4885E-02,1.0938E-01,0.0000E+00,4.0000E+00,2.0750E-02,-3.5543E-03,-1.0104E-03,1.3802E-03
34,3.0000E+01,5.4000E+02,6.8714E-03,-2.0200E-01,1.3082E-02,8.9254E-02,0.0000E+00,4.0000E+00,1.8733E-02,-6.3885E-03,8.2050E-03,3.2048E-03
35,3.0000E+01,5.5500E+02,2.3996E-02,-2.0031E-02,1.5448E-02,1.1381E-01,0.0000E+00,4.0000E+00,2.1709E-02,-1.1931E-02,1.7026E-03,2.4682E-04
36,3.0000E+01,5.7000E+02,-2.3246E-02,-1.3472E-01,1.6476E-02,1.1065E-01,0.0000E+00,4.0000E+00,2.3571E-02,-1.4533E-02,-4.7549E-03,-3.0516E-04
37,3.0000E+01,5.8500E+02,-7.2998E-02,-1.2283E-01,1.6508E-02,8.3113E-02,0.0000E+00,4.0000E+00,2.3533E-02,-1.2269E-02,-2.8745E-03,-8.6965E-05
38,3.0000E+01,6.0000E+02,-9.6322E-02,-1.2993E-01,1.5775E-02,6.7702E-02,0.0000E+00,4.0000E+00,2.2139E-02,-4.4584E-03,-4.2563E-03,-2.1098E-03
39,3.0000E+01,6.1500E+02,-1.7984E-01,-2.0347E-01,1.5434E-02,3.3540E-02,0.0000E+00,4.0000E+00,2.1757E-02,2.8227E-03,-2.0379E-03,-3.3186E-03
40,3.0000E+01,6.3000E+02,-2.1599E-01,-2.3007E-01,1.3331E-02,4.0474E-02,0.0000E+00,4.0000E+00,1.8904E-02,4.9219E-03,4.0007E-04,-1.9152E-03
41,3.0000E+01,6.4500E+02,-8.5861E-02,-1.6580E-01,1.3305E-02,7.0196E-02,0.0000E+00,4.0000E+00,1.9318E-02,1.6846E-03,9.9310E-04,-3.0504E-03
42,3.0000E+01,6.6000E+02,1.0235E-01,-2.8634E-02,1.5962E-02,1.8242E-01,0.0000E+00,4.0000E+00,2.2106E-02,-1.9880E-03,7.6543E-04,-6.9353E-03
43,3.0000E+01,6.7500E+02,-2.7599E-02,-1.5398E-01,1.8713E-02,1.3402E-01,0.0000E+00,4.0000E+00,2.7038E-02,-3.9198E-03,4.2106E-04,-1.0151E-02
44,3.0000E+01,6.9000E+02,-6.4883E-02,-1.2835E-01,1.0504E-02,4.9089E-02,0.0000E+00,4.0000E+00,1.5506E-02,-3.1022E-03,4.9599E-04,-6.0039E-03
45,3.0000E+01,7.0500E+02,-1.1491E-01,-1.4863E-01,1.0751E-02,8.8738E-03,0.0000E+00,4.0000E+00,1.5789E-02,-2.3987E-03,-1.6580E-04,-5.4333E-03
46,3.0000E+01,7.2000E+02,-1.6430E-01,-1.6318E-01,1.4456E-02,7.1916E-03,0.0000E+00,4.0000E+00,2.1362E-02,1.9317E-03,1.0490E-03,-3.3877E-03
47,3.0000E+01,7.3500E+02,-1.3274E-01,-7.0084E-02,1.8082E-02,7.1746E-03,0.0000E+00,4.0000E+00,2.5889E-02,5.2616E-03,-2.8013E-04,-2.8629E-03
48,3.0000E+01,7.5000E+02,-1.0387E-01,-1.6721E-01,1.8695E-02,5.9927E-03,0.0000E+00,4.0000E+00,2.7903E-02,4.7808E-03,7.7099E-04,-4.1039E-03
49,3.0000E+01,7.6500E+02,-9.0511E-02,-1.4966E-01,1.7292E-02,5.0363E-03,0.0000E+00,4.0000E+00,2.6219E-02,2.1849E-03,5.8721E-04,-2.5859E-03
50,3.0000E+01,7.8000E+02,-7.1977E-02,-1.5545E-01,1.8632E-02,5.3618E-03,0.0000E+00,4.0000E+00,2.9047E-02,6.7634E-04,-3.3581E-03,-7.3725E-04
51,3.0000E+01,7.9500E+02,-4.2565E-02,-2.0825E-01,1.6862E-02,5.8147E-03,0.0000E+00,4.0000E+00,2.5034E-02,2.0445E-03,-9.9415E-05,-1.8604E-03
52,3.0000E+01,8.1000E+02,-7.1191E-02,-2.1304E-01,1.5878E-02,6.5096E-03,0.0000E+00,4.0000E+00,2.3796E-02,2.6544E-03,3.9810E-03,-1.3964E-03
53,3.0000E+01,8.2500E+02,-1.2787E-01,-1.6386E-01,1.8432E-02,8.3591E-03,0.0000E+00,4.0000E+00,2.7345E-02,2.9084E-03,-3.7143E-04,1.9509E-05
54,3.0000E+01,8.4000E+02,-1.5831E-01,-2.5057E-01,1.8844E-02,8.7070E-03,0.0000E+00,4.0000E+00,2.8058E-02,3.0109E-03,1.8034E-03,7.0309E-04
55,3.0000E+01,8.5500E+02,-1.4794E-01,-6.0759E-02,1.6123E-02,1.0074E-02,0.0000E+00,4.0000E+00,2.2052E-02,3.2089E-03,4.8539E-03,7.0208E-04
56,3.0000E+01,8.7000E+02,-1.1848E-01,-6.1415E-02,1.6258E-02,1.3254E-02,0.0000E+00,4.0000E+00,2.2195E-02,3.9846E-03,-9.1537E-04,2.2169E-03
57,3.0000E+01,8.8500E+02,-8.7908E-02,-1.7413E-01,1.7790E-02,1.4245E-02,0.0000E+00,4.0000E+00,2.6530E-02,4.9649E-03,-2.6845E-03,4.3118E-03
58,3.0000E+01,9.0000E+02,-7.2383E-02,-2.5125E-01,1.9941E-02,1.6645E-02,0.0000E+00,4.0000E+00,3.0477E-02,5.0888E-03,-5.1048E-03,4.2878E-03
59,3.0000E+01,9.1500E+02,-9.7669E-02,-3.0025E-01,1.8884E-02,1.7141E-02,0.0000E+00,4.0000E+00,2.9287E-02,4.4043E-03,2.8116E-03,2.8872E-03
60,3.0000E+01,9.3000E+02,-8.7010E-02,-9.1240E-02,1.2015E-02,1.0729E-02,0.0000E+00,4.0000E+00,1.6344E-02,1.8878E-03,5.4528E-03,3.7507E-03
61,3.0000E+01,9.4500E+02,6.3609E-02,-1.1183E-01,9.1732E-03,9.8034E-03,0.0000E+00,4.0000E+00,1.4893E-02,-9.9713E-04,-7.6080E-03,2.1886E-03
62,3.0000E+01,9.6000E+02,2.2668E-01,-1.7574E-01,8.3046E-03,4.7171E-02,0.0000E+00,4.0000E+00,1.2590E-02,4.4159E-04,-8.1505E-03,-5.6529E-06
63,3.0000E+01,9.7500E+02,4.0543E-02,-4.1287E-01,1.5478E-02,6.7004E-01,0.0000E+00,4.0000E+00,2.2492E-02,-9.9934E-04,3.8028E-03,-4.5211E-03
64,3.0000E+01,9.9000E+02,9.2132E-02,-1.5113E-01,1.6481E-02,6.0064E-01,0.0000E+00,4.0000E+00,2.3150E-02,-1.8066E-03,1.2037E-02,-2.4056E-03
65,3.0000E+01,1.0050E+03,1.9497E-02,6.4248E-02,1.7450E-02,7.4501E-01,0.0000E+00,4.0000E+00,2.5093E-02,-3.9359E-03,4.0150E-03,2.3306E-03
66,3.0000E+01,1.0200E+03,7.8001E-02,-2.2876E-01,1.8556E-02,7.7422E-01,0.0000E+00,4.0000E+00,2.7391E-02,-3.2999E-03,-7.1725E-04,7.9758E-03
67,3.0000E+01,1.0350E+03,6.4390E-02,2.7177E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
68,4.5000E+01,1.0350E+03,1.3397E-01,9.4076E-02,1.7188E-02,2.2866E-01,0.0000E+00,4.0000E+00,2.3669E-02,-7.9874E-03,4.7556E-04,4.8933E-03
69,4.5000E+01,1.0200E+03,9.6461E-02,8.7746E-02,1.8683E-02,2.0213E-01,0.0000E+00,4.0000E+00,2.5604E-02,-4.4154E-03,3.6602E-04,2.2768E-03
70,4.5000E+01,1.0050E+03,-8.5604E-02,-2.4694E-02,2.0451E-02,2.1400E-01,0.0000E+00,4.0000E+00,2.7235E-02,-2.0331E-03,3.8490E-03,1.4292E-03
71,4.5000E+01,9.9000E+02,1.0593E-03,-2.3025E-01,1.7208E-02,8.1726E-02,0.0000E+00,4.0000E+00,2.5493E-02,1.8927E-04,9.0952E-03,1.6296E-04
72,4.5000E+01,9.7500E+02,1.5534E-01,-2.6494E-01,1.5479E-02,5.6365E-02,0.0000E+00,4.0000E+00,2.1486E-02,-3.7609E-03,6.3153E-03,7.8744E-04
73,4.5000E+01,9.6000E+02,1.5757E-01,-4.3266E-01,1.6580E-02,7.6402E-02,0.0000E+00,4.0000E+00,2.4192E-02,-5.8215E-03,-3.2380E-03,1.0333E-03
74,4.5000E+01,9.4500E+02,3.7732E-02,-7.4873E-02,1.0426E-02,2.9095E-02,0.0000E+00,4.0000E+00,1.5400E-02,-4.1248E-03,-7.7219E-03,-7.1788E-04
75,4.5000E+01,9.3000E+02,-3.7298E-02,-5.6762E-02,1.0926E-02,9.9826E-03,0.0000E+00,4.0000E+00,1.6185E-02,1.7664E-03,5.3425E-04,1.2857E-04
76,4.5000E+01,9.1500E+02,-3.6914E-02,-2.1226E-01,1.5300E-02,6.4830E-03,0.0000E+00,4.0000E+00,2.3526E-02,5.6762E-03,1.3229E-03,1.9297E-03
77,4.5000E+01,9.0000E+02,1.3855E-02,-6.5179E-02,1.7691E-02,5.6952E-03,0.0000E+00,4.0000E+00,2.6819E-02,4.4997E-03,-2.7409E-03,3.1348E-03
78,4.5000E+01,8.8500E+02,-8.4054E-03,-3.1303E-02,1.9460E-02,5.3064E-03,0.0000E+00,4.0000E+00,3.0469E-02,2.0672E-03,-2.5780E-04,2.4813E-03
79,4.5000E+01,8.7000E+02,-6.2323E-02,-9.3601E-02,1.5362E-02,6.1400E-03,0.0000E+00,4.0000E+00,2.2582E-02,-8.3032E-06,-1.9158E-05,8.0753E-04
80,4.5000E+01,8.5500E+02,-1.0472E-01,-8.9521E-02,1.4792E-02,7.0773E-03,0.0000E+00,4.0000E+00,2.1072E-02,3.9947E-04,2.3521E-03,-7.7502E-04
81,4.5000E+01,8.4000E+02,-1.1352E-01,-1.9490E-01,1.8978E-02,9.1057E-03,0.0000E+00,4.0000E+00,2.8599E-02,3.0756E-03,-1.2778E-03,-3.4086E-04
82,4.5000E+01,8.2500E+02,-8.0700E-02,-9.4505E-02,2.1405E-02,1.0172E-02,0.0000E+00,4.0000E+00,3.0899E-02,2.9482E-03,3.6155E-04,1.5264E-03
83,4.5000E+01,8.1000E+02,-3.2647E-02,-2.0991E-01,1.6219E-02,8.4601E-03,0.0000E+00,4.0000E+00,2.4038E-02,1.4915E-03,6.1269E-03,1.1406E-03
84,4.5000E+01,7.9500E+02,-8.9868E-03,-2.8830E-01,1.5250E-02,1.2601E-02,0.0000E+00,4.0000E+00,2.2625E-02,2.2851E-04,4.5578E-04,-1.1866E-03
85,4.5000E+01,7.8000E+02,-5.2562E-02,-2.6153E-01,1.6619E-02,2.4628E-02,0.0000E+00,4.0000E+00,2.5849E-02,1.6214E-04,-1.2341E-03,-3.9147E-04
86,4.5000E+01,7.6500E+02,-1.1345E-01,-1.4487E-01,1.6321E-02,4.8911E-02,0.0000E+00,4.0000E+00,2.3245E-02,4.4547E-04,8.4315E-04,-1.4932E-03
