SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,3.0000E+01,-9.2494E-01,-2.3233E-01,1.6951E-02,1.0543E-01,0.0000E+00,4.0000E+00,2.3136E-02,2.7717E-03,1.4142E-02,-1.4161E-03
1,3.0000E+01,4.5000E+01,-8.0468E-01,4.0285E-02,1.9069E-02,5.7823E-02,0.0000E+00,4.0000E+00,2.5343E-02,1.2485E-03,6.8554E-03,-2.3328E-03
2,3.0000E+01,6.0000E+01,-8.1389E-01,1.8278E-02,1.7818E-02,2.9180E-02,0.0000E+00,4.0000E+00,2.3140E-02,-3.1585E-03,1.2097E-03,-2.7214E-03
3,3.0000E+01,7.5000E+01,-8.3737E-01,-2.7909E-02,1.7161E-02,2.4791E-02,0.0000E+00,4.0000E+00,2.2199E-02,1.8166E-03,-4.4033E-03,2.1634E-03
4,3.0000E+01,9.0000E+01,-8.4894E-01,-2.3106E-01,1.6793E-02,2.2807E-02,0.0000E+00,4.0000E+00,2.2439E-02,5.9622E-03,-5.5180E-03,3.2655E-03
5,3.0000E+01,1.0500E+02,-9.0550E-01,-1.7230E-01,1.6964E-02,1.4020E-02,0.0000E+00,4.0000E+00,2.2656E-02,8.9050E-03,1.7019E-03,-4.3711E-04
6,3.0000E+01,1.2000E+02,-8.9543E-01,-1.0021E-01,1.6698E-02,1.0412E-02,0.0000E+00,4.0000E+00,2.2141E-02,5.7425E-03,4.3211E-03,1.1220E-04
7,3.0000E+01,1.3500E+02,-8.5792E-01,-4.6224E-02,1.5964E-02,8.7130E-03,0.0000E+00,4.0000E+00,2.0723E-02,3.1033E-03,-2.9866E-03,1.7605E-03
8,3.0000E+01,1.5000E+02,-8.2754E-01,-2.4161E-01,1.9521E-02,7.4031E-03,0.0000E+00,4.0000E+00,2.5763E-02,1.3870E-03,-6.1638E-03,1.3475E-03
9,3.0000E+01,1.6500E+02,-7.9253E-01,-1.9594E-01,1.9234E-02,7.8845E-03,0.0000E+00,4.0000E+00,2.6362E-02,-2.2289E-04,1.9009E-03,-3.0823E-04
10,3.0000E+01,1.8000E+02,-8.2094E-01,-1.4141E-01,1.7871E-02,8.3476E-03,0.0000E+00,4.0000E+00,2.4862E-02,1.2289E-03,2.9066E-03,-5.0275E-04
11,3.0000E+01,1.9500E+02,-8.1101E-01,-1.0061E-01,1.8051E-02,8.5032E-03,0.0000E+00,4.0000E+00,2.4625E-02,1.7731E-03,1.0193E-03,-1.3531E-03
12,3.0000E+01,2.1000E+02,-8.3457E-01,-8.8232E-02,1.8646E-02,7.8597E-03,0.0000E+00,4.0000E+00,2.4970E-02,1.1741E-03,2.7874E-03,-4.1886E-03
13,3.0000E+01,2.2500E+02,-8.5567E-01,-9.9028E-03,2.0681E-02,6.0231E-03,0.0000E+00,4.0000E+00,2.7006E-02,-1.7196E-03,-1.0952E-03,-2.0016E-03
14,3.0000E+01,2.4000E+02,-8.5688E-01,-1.5564E-01,1.8908E-02,6.2452E-03,0.0000E+00,4.0000E+00,2.4577E-02,-2.4497E-03,-6.3536E-03,6.9785E-05
15,3.0000E+01,2.5500E+02,-8.4747E-01,-2.5081E-01,1.8932E-02,6.7585E-03,0.0000E+00,4.0000E+00,2.5053E-02,-2.2826E-03,-4.3554E-03,3.5311E-04
16,3.0000E+01,2.7000E+02,-8.2742E-01,-2.6780E-01,1.8213E-02,7.0387E-03,0.0000E+00,4.0000E+00,2.4574E-02,-3.0395E-03,-1.3279E-03,5.3084E-04
17,3.0000E+01,2.8500E+02,-7.4337E-01,-2.3461E-01,1.6277E-02,7.2630E-03,0.0000E+00,4.0000E+00,2.2617E-02,-3.9040E-03,6.5261E-04,-2.2207E-05
18,3.0000E+01,3.0000E+02,-7.0277E-01,-2.2985E-01,1.9529E-02,6.6217E-03,0.0000E+00,4.0000E+00,2.7762E-02,-3.9251E-03,-2.4999E-04,-3.1027E-03
19,3.0000E+01,3.1500E+02,-7.9345E-01,-2.5392E-01,1.7665E-02,6.1938E-03,0.0000E+00,4.0000E+00,2.4660E-02,-3.7322E-03,-3.8374E-04,-4.2483E-03
20,3.0000E+01,3.3000E+02,-8.2496E-01,-2.3272E-01,1.5548E-02,5.4456E-03,0.0000E+00,4.0000E+00,2.1463E-02,-2.7051E-03,-5.2054E-03,-1.5794E-03
21,3.0000E+01,3.4500E+02,-8.3157E-01,-4.5582E-01,1.8889E-02,5.8150E-03,0.0000E+00,4.0000E+00,2.6418E-02,-1.6762E-03,-1.4555E-05,1.4127E-03
22,3.0000E+01,3.6000E+02,-8.0514E-01,-3.3436E-01,1.9892E-02,7.9169E-03,0.0000E+00,4.0000E+00,2.7327E-02,-1.3130E-03,7.5219E-03,2.3687E-03
23,3.0000E+01,3.7500E+02,-7.7446E-01,-2.1013E-01,1.0852E-02,6.9385E-03,0.0000E+00,4.0000E+00,1.4910E-02,1.9225E-03,2.3726E-03,-1.7140E-03
24,3.0000E+01,3.9000E+02,-9.3739E-01,-1.2232E-01,1.1044E-02,9.7404E-03,0.0000E+00,4.0000E+00,1.5785E-02,4.9542E-03,2.9225E-03,-5.1085E-03
25,3.0000E+01,4.0500E+02,-1.0230E+00,-1.1189E-01,1.4852E-02,6.2583E-02,0.0000E+00,4.0000E+00,2.1906E-02,1.2818E-03,1.6494E-03,-2.8284E-03
26,3.0000E+01,4.2000E+02,-8.6212E-01,-1.9241E-01,1.7942E-02,1.6221E-01,0.0000E+00,4.0000E+00,2.6779E-02,-5.0911E-03,-6.8183E-04,4.9995E-03
27,3.0000E+01,4.3500E+02,-7.5509E-01,-2.6092E-01,1.6991E-02,1.9420E-01,0.0000E+00,4.0000E+00,2.4941E-02,-8.4373E-03,-3.0693E-03,9.0599E-03
28,3.0000E+01,4.5000E+02,-7.1627E-01,-3.3418E-01,1.6945E-02,1.5656E-01,0.0000E+00,4.0000E+00,2.4192E-02,-4.8024E-04,-4.9983E-03,6.0397E-03
29,3.0000E+01,4.6500E+02,-8.9427E-01,-3.5862E-01,1.8195E-02,1.3531E-01,0.0000E+00,4.0000E+00,2.5890E-02,5.0463E-03,-1.6781E-03,1.8682E-03
30,3.0000E+01,4.8000E+02,-8.0977E-01,-2.6463E-01,1.7914E-02,1.3860E-01,0.0000E+00,4.0000E+00,2.5684E-02,4.9624E-03,4.9812E-03,3.6369E-03
