SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+01,3.0000E+01,-1.6789E-01,-1.3563E-01,1.7200E-02,1.1792E-01,0.0000E+00,4.0000E+00,2.3480E-02,1.0225E-02,6.1153E-03,-2.8246E-03
1,3.0000E+01,4.5000E+01,-6.1191E-02,-2.2508E-02,1.6028E-02,5.3806E-02,0.0000E+00,4.0000E+00,2.1361E-02,7.3588E-03,2.8460E-03,-5.2535E-03
2,3.0000E+01,6.0000E+01,-8.0933E-02,-1.4089E-02,1.6481E-02,2.9588E-02,0.0000E+00,4.0000E+00,2.1471E-02,2.1018E-03,1.7330E-03,-5.2671E-03
3,3.0000E+01,7.5000E+01,-1.0999E-01,-7.3852E-02,1.6667E-02,2.1383E-02,0.0000E+00,4.0000E+00,2.2842E-02,3.9596E-03,-8.6850E-04,-8.1682E-04
4,3.0000E+01,9.0000E+01,-9.9813E-02,-1.2373E-01,1.5084E-02,1.6236E-02,0.0000E+00,4.0000E+00,2.2447E-02,7.4911E-03,-1.5712E-03,-1.8792E-04
5,3.0000E+01,1.0500E+02,-1.7914E-01,-5.0118E-02,1.5061E-02,1.3396E-02,0.0000E+00,4.0000E+00,2.0269E-02,1.2021E-02,1.4710E-03,-5.4963E-03
6,3.0000E+01,1.2000E+02,-2.7757E-01,-4.2379E-02,1.4799E-02,1.0053E-02,0.0000E+00,4.0000E+00,1.9640E-02,8.7689E-03,1.4515E-03,-3.7269E-03
7,3.0000E+01,1.3500E+02,-1.7733E-01,-3.6852E-02,1.4516E-02,8.7865E-03,0.0000E+00,4.0000E+00,1.8949E-02,3.2880E-03,-3.9065E-05,3.7165E-04
8,3.0000E+01,1.5000E+02,-9.5645E-02,-1.2740E-01,1.4529E-02,7.1747E-03,0.0000E+00,4.0000E+00,2.0929E-02,3.2193E-03,-8.2944E-03,2.1488E-03
9,3.0000E+01,1.6500E+02,-1.1926E-01,-2.9162E-01,1.2911E-02,7.8229E-03,0.0000E+00,4.0000E+00,1.9010E-02,8.1641E-03,-3.1958E-03,2.8408E-03
