SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,8.4000E+02,7.5000E+02,-5.4289E-02,-1.0160E-01,1.5241E-02,4.9192E-02,0.0000E+00,4.0000E+00,2.1151E-02,5.3654E-03,-1.0303E-03,-8.9764E-04
1,8.4000E+02,7.6500E+02,-7.1068E-02,-9.1845E-02,1.6750E-02,8.5204E-02,0.0000E+00,4.0000E+00,2.3174E-02,5.2825E-03,-4.5872E-04,9.5109E-04
2,8.4000E+02,7.8000E+02,5.3688E-02,-1.6251E-01,1.5642E-02,1.0985E-01,0.0000E+00,4.0000E+00,2.1131E-02,4.4481E-03,2.3150E-03,1.0528E-03
3,8.4000E+02,7.9500E+02,1.3862E-02,-1.0033E-01,1.4342E-02,6.1254E-02,0.0000E+00,4.0000E+00,1.9549E-02,3.3347E-04,1.0680E-03,-1.8627E-03
4,8.4000E+02,8.1000E+02,-3.8781E-02,-8.6129E-02,1.5786E-02,6.4061E-02,0.0000E+00,4.0000E+00,2.2489E-02,-1.5682E-03,-7.6232E-04,-5.7674E-04
5,8.4000E+02,8.2500E+02,-1.6789E-02,-7.5908E-02,1.6110E-02,1.0560E-01,0.0000E+00,4.0000E+00,2.2708E-02,-2.2265E-03,1.6547E-03,-3.2324E-04
6,8.4000E+02,8.4000E+02,-1.6688E-02,-4.4153E-02,1.5010E-02,4.3734E-02,0.0000E+00,4.0000E+00,2.0408E-02,-2.0848E-03,-2.1328E-03,-1.5008E-04
7,8.4000E+02,8.5500E+02,5.4165E-02,-1.2596E-01,1.5730E-02,3.9348E-02,0.0000E+00,4.0000E+00,2.1945E-02,-3.6616E-03,-4.1394E-03,1.6148E-04
8,8.4000E+02,8.7000E+02,1.0014E-01,-1.7165E-01,1.5450E-02,8.1108E-02,0.0000E+00,4.0000E+00,2.1252E-02,-3.1621E-03,-8.6792E-04,-1.6379E-03
9,8.4000E+02,8.8500E+02,-5.1236E-02,-1.8869E-01,1.5953E-02,1.5594E-01,0.0000E+00,4.0000E+00,2.2194E-02,-2.8728E-04,9.6182E-04,-1.7041E-03
