SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,8.4000E+02,7.5000E+02,5.1450E-03,-1.0365E-01,1.4947E-02,4.8072E-02,0.0000E+00,4.0000E+00,2.0959E-02,1.6981E-03,1.4900E-03,4.9232E-04
1,8.4000E+02,7.6500E+02,3.3720E-02,-6.8886E-02,1.5742E-02,8.1523E-02,0.0000E+00,4.0000E+00,2.1518E-02,2.4867E-03,1.2269E-03,-4.0127E-04
2,8.4000E+02,7.8000E+02,5.6813E-03,-6.6826E-02,1.4870E-02,1.1284E-01,0.0000E+00,4.0000E+00,1.9976E-02,2.5483E-03,-6.1965E-04,-4.3355E-04
3,8.4000E+02,7.9500E+02,1.9768E-02,-9.9483E-02,1.5144E-02,5.9289E-02,0.0000E+00,4.0000E+00,2.0640E-02,1.6879E-03,-1.9839E-03,-1.4691E-03
4,8.4000E+02,8.1000E+02,-1.7955E-03,-1.0893E-01,1.5860E-02,6.4374E-02,0.0000E+00,4.0000E+00,2.2085E-02,1.0699E-03,2.5149E-03,-1.9280E-03
5,8.4000E+02,8.2500E+02,-4.7660E-02,-1.1211E-02,1.4144E-02,1.1912E-01,0.0000E+00,4.0000E+00,1.9739E-02,6.1167E-04,4.9312E-03,-1.9503E-03
6,8.4000E+02,8.4000E+02,-7.2835E-02,2.2117E-02,1.2106E-02,4.6214E-02,0.0000E+00,4.0000E+00,1.7821E-02,-1.3010E-03,-1.9903E-03,-3.5528E-05
7,8.4000E+02,8.5500E+02,5.7450E-02,-7.0039E-02,1.5847E-02,4.6080E-02,0.0000E+00,4.0000E+00,2.2457E-02,-3.9643E-03,-3.8510E-03,3.5250E-04
8,8.4000E+02,8.7000E+02,5.5823E-02,-8.4474E-02,1.7736E-02,1.0801E-01,0.0000E+00,4.0000E+00,2.4449E-02,-3.0719E-03,-3.9987E-04,-8.9803E-04
9,8.4000E+02,8.8500E+02,-6.5069E-02,-1.1455E-01,1.7325E-02,1.6589E-01,0.0000E+00,4.0000E+00,2.4346E-02,4.1356E-04,5.6294E-04,2.6594E-04
10,8.4000E+02,9.0000E+02,-4.3012E-02,-1.1666E-01,1.7188E-02,1.3067E-01,0.0000E+00,4.0000E+00,2.4885E-02,3.9961E-03,1.3440E-03,1.4594E-03
11,8.4000E+02,9.1500E+02,-1.3220E-02,-2.2785E-02,1.5268E-02,8.3835E-02,0.0000E+00,4.0000E+00,2.2284E-02,4.1170E-03,2.3055E-03,1.2609E-03
12,8.5500E+02,9.1500E+02,5.6509E-02,-8.2381E-02,1.2823E-02,5.4784E-02,0.0000E+00,4.0000E+00,1.8087E-02,3.7158E-03,8.9639E-04,1.7713E-03
13,8.5500E+02,9.0000E+02,1.0515E-02,-5.7501E-02,1.5265E-02,1.3243E-01,0.0000E+00,4.0000E+00,2.1397E-02,3.3598E-03,1.1147E-03,1.6286E-03
14,8.5500E+02,8.8500E+02,-8.8809E-03,-7.1093E-02,1.6852E-02,1.6252E-01,0.0000E+00,4.0000E+00,2.3216E-02,1.0430E-03,1.6503E-03,5.4080E-04
15,8.5500E+02,8.7000E+02,-3.5331E-02,-1.2343E-01,1.6243E-02,9.6707E-02,0.0000E+00,4.0000E+00,2.2701E-02,-1.0103E-03,-2.6844E-05,-5.8009E-04
16,8.5500E+02,8.5500E+02,-4.6036E-02,-9.1542E-02,1.4764E-02,8.9941E-02,0.0000E+00,4.0000E+00,2.0441E-02,-1.6615E-03,-4.3825E-03,4.0654E-04
17,8.5500E+02,8.4000E+02,-5.7015E-02,1.6767E-03,1.2455E-02,6.6510E-02,0.0000E+00,4.0000E+00,1.8021E-02,-5.7760E-04,-2.3953E-03,3.4009E-04
18,8.5500E+02,8.2500E+02,-1.8620E-02,-3.0782E-02,1.4001E-02,1.2447E-01,0.0000E+00,4.0000E+00,1.9582E-02,-2.9841E-05,5.1945E-03,-9.4073E-04
19,8.5500E+02,8.1000E+02,-1.9236E-02,-1.6232E-01,1.5382E-02,5.9787E-02,0.0000E+00,4.0000E+00,2.1168E-02,-1.2928E-03,2.7212E-03,-8.0496E-04
