SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
19,8.5500E+02,8.1000E+02,-7.0514E-02,-1.0166E-01,1.3998E-02,5.8580E-02,0.0000E+00,4.0000E+00,1.9957E-02,-6.9094E-04,6.6287E-05,1.7714E-03
20,8.5500E+02,7.9500E+02,4.7392E-02,-4.9587E-02,1.7075E-02,5.2117E-02,0.0000E+00,4.0000E+00,2.3682E-02,-2.0977E-03,1.6812E-03,-7.7675E-04
21,8.5500E+02,7.8000E+02,6.4969E-02,-1.5122E-01,1.4622E-02,1.0680E-01,0.0000E+00,4.0000E+00,1.9687E-02,-2.3326E-03,3.5802E-03,2.0967E-04
22,8.5500E+02,7.6500E+02,5.4268E-02,-1.6656E-01,1.6259E-02,7.0234E-02,0.0000E+00,4.0000E+00,2.1697E-02,-6.4481E-04,-1.5246E-03,3.5589E-04
23,8.5500E+02,7.5000E+02,1.3572E-02,-9.2582E-02,1.5395E-02,7.2835E-02,0.0000E+00,4.0000E+00,2.1063E-02,6.0494E-04,-3.2606E-03,-6.3845E-04
24,8.5500E+02,7.3500E+02,-2.0742E-02,-7.6701E-02,1.4372E-02,8.8202E-02,0.0000E+00,4.0000E+00,2.0577E-02,2.4741E-03,-2.8568E-04,-3.7083E-05
25,8.5500E+02,7.2000E+02,-3.2926E-02,-9.2197E-02,1.5920E-02,6.5265E-02,0.0000E+00,4.0000E+00,2.2259E-02,2.9592E-03,1.1965E-04,3.1833E-04
26,8.5500E+02,7.0500E+02,-6.4451E-02,-9.0595E-02,1.5863E-02,6.4520E-02,0.0000E+00,4.0000E+00,2.2553E-02,2.5325E-03,-7.3999E-04,9.1167E-04
27,8.5500E+02,6.9000E+02,-8.0218E-02,-8.0019E-02,1.5323E-02,8.6920E-02,0.0000E+00,4.0000E+00,2.2348E-02,5.7508E-03,-1.5202E-03,1.8273E-03
28,8.5500E+02,6.7500E+02,-2.3566E-01,-2.8016E-02,1.5736E-02,6.8571E-02,0.0000E+00,4.0000E+00,2.3459E-02,7.0394E-03,-2.2967E-05,-3.9635E-04
29,8.5500E+02,6.6000E+02,-1.2970E-01,-6.5775E-02,1.5928E-02,1.3182E-01,0.0000E+00,4.0000E+00,2.2842E-02,7.1563E-03,1.2363E-03,-2.6268E-03
30,8.5500E+02,6.4500E+02,-4.5059E-02,-7.1805E-02,1.3626E-02,9.7007E-02,0.0000E+00,4.0000E+00,1.9191E-02,3.9277E-03,7.2405E-04,-6.4973E-04
31,8.5500E+02,6.3000E+02,-8.2506E-02,-8.2486E-02,1.3828E-02,8.8067E-02,0.0000E+00,4.0000E+00,1.9642E-02,2.2574E-03,-2.3472E-04,-2.6621E-04
32,8.5500E+02,6.1500E+02,-6.4658E-02,-7.3008E-02,1.5491E-02,8.2042E-02,0.0000E+00,4.0000E+00,2.2337E-02,8.2398E-04,-1.3555E-03,-1.6831E-03
33,8.5500E+02,6.0000E+02,5.7716E-03,-3.3172E-02,1.3429E-02,8.9486E-02,0.0000E+00,4.0000E+00,1.8280E-02,-1.4456E-03,-4.8633E-04,-1.8982E-03
34,8.5500E+02,5.8500E+02,2.3461E-02,-1.3085E-02,1.2676E-02,1.1841E-01,0.0000E+00,4.0000E+00,1.7228E-02,-3.2806E-03,1.4778E-03,-1.8213E-03
35,8.5500E+02,5.7000E+02,-8.6260E-03,-7.3651E-02,1.4251E-02,1.8018E-01,0.0000E+00,4.0000E+00,2.0688E-02,-2.1521E-03,7.0947E-04,-1.4222E-05
36,8.5500E+02,5.5500E+02,-1.0913E-01,-8.1051E-02,1.2522E-02,1.3669E-01,0.0000E+00,4.0000E+00,1.7723E-02,4.8665E-05,4.9928E-04,6.2705E-04
37,8.5500E+02,5.4000E+02,-7.5450E-02,-1.3865E-01,1.2172E-02,7.3458E-02,0.0000E+00,4.0000E+00,1.7324E-02,1.2173E-03,2.1067E-03,-1.9910E-04
38,8.5500E+02,5.2500E+02,-7.2644E-02,-1.3394E-01,1.2986E-02,8.9759E-02,0.0000E+00,4.0000E+00,1.8640E-02,3.3362E-04,7.9325E-05,-2.0117E-04
39,8.5500E+02,5.1000E+02,-7.9964E-02,-6.8307E-02,1.2654E-02,9.4093E-02,0.0000E+00,4.0000E+00,1.8119E-02,-1.5794E-03,-3.0380E-04,-2.3732E-03
40,8.5500E+02,4.9500E+02,-5.8119E-03,-1.0232E-01,1.4463E-02,9.3539E-02,0.0000E+00,4.0000E+00,2.1069E-02,-1.6324E-03,2.4916E-04,-2.7517E-03
41,8.5500E+02,4.8000E+02,-6.0989E-02,-1.0829E-01,1.4488E-02,8.9597E-02,0.0000E+00,4.0000E+00,2.0935E-02,-1.3010E-03,-2.7996E-04,-5.8815E-04
42,8.5500E+02,4.6500E+02,-9.2344E-02,-9.7064E-02,1.4980E-02,1.0761E-01,0.0000E+00,4.0000E+00,2.1316E-02,2.1677E-04,-1.6249E-03,1.1473E-04
43,8.7000E+02,1.8000E+02,-1.2391E-02,-8.2067E-02,1.2988E-02,7.3136E-02,0.0000E+00,4.0000E+00,1.8571E-02,1.5621E-03,-3.9860E-03,1.0594E-03
44,8.7000E+02,1.9500E+02,-8.0980E-02,-1.6964E-01,1.3531E-02,6.2214E-02,0.0000E+00,4.0000E+00,1.8983E-02,2.6557E-03,-4.9279E-03,-9.9404E-04
45,8.7000E+02,2.1000E+02,-1.8619E-01,-2.2534E-01,1.3618E-02,8.6944E-02,0.0000E+00,4.0000E+00,1.9026E-02,3.5288E-03,1.1939E-03,2.9871E-04
46,8.7000E+02,2.2500E+02,-1.2972E-01,-1.3037E-01,1.4271E-02,1.0139E-01,0.0000E+00,4.0000E+00,2.0074E-02,-2.0191E-05,3.9652E-03,4.1524E-03
47,8.7000E+02,2.4000E+02,2.5738E-02,-1.2649E-01,1.4281E-02,7.7009E-02,0.0000E+00,4.0000E+00,1.9711E-02,-3.3206E-03,2.3914E-03,4.5308E-03
48,8.7000E+02,2.5500E+02,1.0764E-01,-6.6617E-02,1.2145E-02,3.3991E-02,0.0000E+00,4.0000E+00,1.7014E-02,-5.4025E-03,-2.7368E-04,2.0364E-03
49,8.7000E+02,2.7000E+02,6.0229E-02,-7.5211E-02,1.1757E-02,2.6731E-02,0.0000E+00,4.0000E+00,1.5226E-02,-3.3759E-03,-2.1733E-04,-1.3219E-03
50,8.7000E+02,2.8500E+02,-1.4435E-02,-3.9825E-02,1.2421E-02,3.9348E-02,0.0000E+00,4.0000E+00,1.8508E-02,-9.2052E-04,1.9601E-03,-2.2660E-03
51,8.7000E+02,3.0000E+02,-7.7680E-02,-4.0379E-02,1.4278E-02,2.7313E-02,0.0000E+00,4.0000E+00,2.1717E-02,9.8756E-04,8.3710E-04,3.9984E-04
52,8.7000E+02,3.1500E+02,-1.9184E-02,-3.5456E-02,1.4746E-02,9.3648E-02,0.0000E+00,4.0000E+00,2.0479E-02,1.1187E-03,-2.4920E-03,2.3931E-03
53,8.7000E+02,3.3000E+02,2.4684E-02,-1.2520E-01,1.4422E-02,1.1767E-01,0.0000E+00,4.0000E+00,2.0047E-02,2.1438E-03,-4.7615E-03,2.7408E-04
54,8.7000E+02,3.4500E+02,-5.7419E-02,-1.7591E-01,1.3768E-02,7.7816E-02,0.0000E+00,4.0000E+00,1.9034E-02,3.6105E-03,9.5540E-04,7.3345E-04
55,8.7000E+02,3.6000E+02,-4.4358E-02,-1.0297E-01,1.4340E-02,7.5687E-02,0.0000E+00,4.0000E+00,1.9886E-02,4.7923E-03,4.1772E-03,3.9223E-04
56,8.7000E+02,3.7500E+02,-7.5605E-02,-4.4418E-02,1.0931E-02,4.1168E-02,0.0000E+00,4.0000E+00,1.6437E-02,3.2585E-03,-8.9538E-04,-6.0386E-04
57,8.7000E+02,3.9000E+02,-9.1769E-02,-1.3500E-01,1.1306E-02,5.9205E-02,0.0000E+00,4.0000E+00,1.6098E-02,4.9184E-04,-2.6186E-03,4.5369E-04
58,8.7000E+02,4.0500E+02,-7.7960E-02,-1.4436E-01,1.4485E-02,7.4187E-02,0.0000E+00,4.0000E+00,2.0282E-02,-9.7037E-04,1.3463E-03,1.5941E-03
59,8.7000E+02,4.2000E+02,-4.9410E-02,-5.5298E-02,1.6269E-02,7.1757E-02,0.0000E+00,4.0000E+00,2.2703E-02,3.9873E-04,3.2392E-03,3.0873E-04
60,8.7000E+02,4.3500E+02,-7.8773E-02,-2.5165E-03,1.4342E-02,7.7121E-02,0.0000E+00,4.0000E+00,2.0906E-02,2.5474E-03,-1.3252E-03,-1.8118E-03
61,8.7000E+02,4.5000E+02,-1.2671E-01,-8.4827E-02,1.3776E-02,8.0383E-02,0.0000E+00,4.0000E+00,1.9815E-02,1.7372E-03,-3.5884E-03,-1.1614E-03
62,8.7000E+02,4.6500E+02,-1.0375E-01,-1.5045E-01,1.4449E-02,8.3570E-02,0.0000E+00,4.0000E+00,2.0269E-02,2.5259E-03,-3.6148E-04,1.2349E-03
63,8.7000E+02,4.8000E+02,-4.7086E-02,-1.4032E-01,1.5115E-02,7.5935E-02,0.0000E+00,4.0000E+00,2.0911E-02,7.2639E-04,-3.9013E-04,4.1534E-04
64,8.7000E+02,4.9500E+02,-6.7125E-02,-1.6212E-01,1.4303E-02,6.0091E-02,0.0000E+00,4.0000E+00,1.9930E-02,7.5298E-05,-4.2371E-04,-1.9034E-03
65,8.7000E+02,5.1000E+02,-1.0647E-01,-1.6541E-01,1.4262E-02,6.9775E-02,0.0000E+00,4.0000E+00,2.0710E-02,-2.4148E-04,-3.2087E-04,-7.5063E-04
66,8.7000E+02,5.2500E+02,-5.6283E-02,-1.4876E-01,1.3338E-02,6.7416E-02,0.0000E+00,4.0000E+00,1.9556E-02,1.0795E-03,4.7581E-04,4.6647E-04
67,8.7000E+02,5.4000E+02,-5.0339E-02,-9.0335E-02,1.1886E-02,7.6166E-02,0.0000E+00,4.0000E+00,1.6719E-02,1.4526E-03,2.2003E-03,-9.6524E-04
68,8.7000E+02,5.5500E+02,-9.5872E-02,-7.5427E-02,1.2038E-02,9.8816E-02,0.0000E+00,4.0000E+00,1.6935E-02,-1.7874E-05,5.2539E-04,9.0887E-05
69,8.7000E+02,5.7000E+02,-4.4804E-02,-1.2543E-01,1.4044E-02,1.3378E-01,0.0000E+00,4.0000E+00,2.0142E-02,-1.5363E-03,2.0780E-04,6.8596E-04
70,8.7000E+02,5.8500E+02,-5.0767E-02,-1.0110E-01,1.3095E-02,1.1647E-01,0.0000E+00,4.0000E+00,1.9017E-02,-2.2009E-03,1.1719E-03,-6.5410E-04
71,8.7000E+02,6.0000E+02,-3.2068E-02,-7.7309E-02,1.3740E-02,6.5249E-02,0.0000E+00,4.0000E+00,2.0038E-02,-3.5347E-04,4.0136E-05,-5.5272E-04
72,8.7000E+02,6.1500E+02,-1.7874E-02,-7.0392E-02,1.3839E-02,5.0636E-02,0.0000E+00,4.0000E+00,2.0115E-02,1.2113E-03,-7.8362E-04,-5.8098E-04
73,8.7000E+02,6.3000E+02,-5.4438E-02,-1.0948E-01,1.3134E-02,4.7011E-02,0.0000E+00,4.0000E+00,1.9154E-02,1.9658E-03,-5.0403E-04,-4.0131E-04
74,8.7000E+02,6.4500E+02,-1.8460E-02,-8.5682E-02,1.3113E-02,1.0353E-01,0.0000E+00,4.0000E+00,1.8592E-02,2.2591E-03,-5.1008E-05,-2.9340E-04
75,8.7000E+02,6.6000E+02,-7.9980E-03,-8.2768E-02,1.4399E-02,1.5139E-01,0.0000E+00,4.0000E+00,1.9955E-02,4.1474E-03,6.9299E-04,-2.0321E-03
76,8.7000E+02,6.7500E+02,-6.3101E-02,-5.5798E-02,1.5377E-02,1.1549E-01,0.0000E+00,4.0000E+00,2.2310E-02,4.8640E-03,2.4611E-04,-8.9872E-04
77,8.7000E+02,6.9000E+02,-5.8818E-02,-6.9902E-02,1.7223E-02,8.5685E-02,0.0000E+00,4.0000E+00,2.5063E-02,4.2914E-03,-1.0349E-03,7.0134E-04
78,8.7000E+02,7.0500E+02,-3.6275E-04,-8.4957E-02,1.7273E-02,8.8593E-02,0.0000E+00,4.0000E+00,2.3977E-02,2.3191E-03,-1.1171E-03,2.1782E-04
79,8.7000E+02,7.2000E+02,-4.5958E-03,-1.0223E-01,1.6299E-02,7.6823E-02,0.0000E+00,4.0000E+00,2.2174E-02,2.1427E-03,2.1881E-04,-1.3138E-04
80,8.7000E+02,7.3500E+02,1.9802E-02,-9.1706E-02,1.4603E-02,7.6140E-02,0.0000E+00,4.0000E+00,2.0090E-02,1.5028E-03,5.2542E-04,1.9408E-04
81,8.7000E+02,7.5000E+02,4.5987E-02,-1.2465E-01,1.5278E-02,6.4310E-02,0.0000E+00,4.0000E+00,2.0855E-02,4.0181E-05,-1.9403E-03,2.0394E-04
82,8.7000E+02,7.6500E+02,-2.6822E-02,-1.8840E-01,1.5556E-02,7.4412E-02,0.0000E+00,4.0000E+00,2.1261E-02,-1.3253E-03,5.2557E-04,1.0398E-03
83,8.7000E+02,7.8000E+02,-8.5648E-03,-8.7480E-02,1.4441E-02,1.1778E-01,0.0000E+00,4.0000E+00,1.9897E-02,-2.2826E-03,3.8531E-03,8.7346E-04
84,8.7000E+02,7.9500E+02,-8.3851E-02,-3.6568E-03,1.5658E-02,7.4496E-02,0.0000E+00,4.0000E+00,2.3154E-02,-1.0617E-03,4.6890E-04,-4.1593E-04
85,8.7000E+02,8.1000E+02,-1.1135E-01,-5.6458E-02,1.4384E-02,9.6155E-02,0.0000E+00,4.0000E+00,2.0709E-02,-1.0081E-03,1.7546E-04,1.1587E-03
86,8.7000E+02,8.2500E+02,3.5168E-02,-2.0072E-02,1.3136E-02,1.2958E-01,0.0000E+00,4.0000E+00,1.8595E-02,7.1248E-04,1.2197E-03,1.8388E-03
87,8.7000E+02,8.4000E+02,-3.1413E-02,-3.8591E-02,1.3271E-02,8.4814E-02,0.0000E+00,4.0000E+00,1.8530E-02,1.4706E-03,-1.4941E-03,3.3752E-04
88,8.7000E+02,8.5500E+02,-6.0973E-02,-9.6756E-02,1.4908E-02,7.4883E-02,0.0000E+00,4.0000E+00,2.0737E-02,2.3347E-03,-1.6811E-03,9.8240E-04
89,8.7000E+02,8.7000E+02,-5.1101E-02,-1.3205E-01,1.4043E-02,8.6815E-02,0.0000E+00,4.0000E+00,1.9490E-02,1.0170E-03,1.7318E-03,3.0995E-03
90,8.7000E+02,8.8500E+02,4.3808E-02,-2.8012E-02,1.2539E-02,1.1901E-01,0.0000E+00,4.0000E+00,1.8042E-02,-2.5584E-04,2.4070E-03,2.5419E-03
91,8.7000E+02,9.0000E+02,1.2440E-02,-5.4415E-03,1.3163E-02,1.0778E-01,0.0000E+00,4.0000E+00,1.9318E-02,-2.1851E-03,7.4711E-05,1.2522E-03
92,8.7000E+02,9.1500E+02,7.5604E-02,-1.9588E-02,1.4697E-02,6.8982E-02,0.0000E+00,4.0000E+00,2.1841E-02,-2.7986E-03,-4.8229E-04,1.9133E-03
93,8.8500E+02,9.1500E+02,-4.2302E-02,5.4630E-03,1.5408E-02,1.1836E-01,0.0000E+00,4.0000E+00,2.2106E-02,-3.4945E-03,-1.2068E-03,5.6925E-04
94,8.8500E+02,9.0000E+02,7.3074E-03,1.1529E-03,1.4193E-02,1.0014E-01,0.0000E+00,4.0000E+00,1.9830E-02,-2.7940E-03,-1.2136E-03,3.5689E-04
95,8.8500E+02,8.8500E+02,1.4077E-02,3.1360E-02,1.4177E-02,1.0906E-01,0.0000E+00,4.0000E+00,2.0011E-02,-1.1663E-03,1.1750E-03,2.1424E-03
96,8.8500E+02,8.7000E+02,-3.3010E-02,2.0625E-02,1.4453E-02,1.1945E-01,0.0000E+00,4.0000E+00,2.0621E-02,2.5343E-04,3.1045E-03,2.0394E-03
97,8.8500E+02,8.5500E+02,3.7688E-02,-6.6667E-03,1.3152E-02,9.2023E-02,0.0000E+00,4.0000E+00,1.8324E-02,1.0949E-03,9.8269E-04,-2.7034E-04
98,8.8500E+02,8.4000E+02,5.1152E-02,-1.9088E-02,1.2914E-02,1.3262E-01,0.0000E+00,4.0000E+00,1.7927E-02,2.6945E-05,-1.1487E-03,-6.1495E-04
99,8.8500E+02,8.2500E+02,-2.9154E-02,-1.5895E-03,1.2948E-02,1.5837E-01,0.0000E+00,4.0000E+00,1.8151E-02,4.3861E-04,3.9385E-04,1.5640E-04
100,8.8500E+02,8.1000E+02,-3.3685E-02,-5.0458E-02,1.6456E-02,1.7118E-01,0.0000E+00,4.0000E+00,2.2663E-02,1.2203E-03,-1.1087E-04,-4.5983E-04
101,8.8500E+02,7.9500E+02,-1.7632E-02,-4.6293E-02,1.8271E-02,1.3288E-01,0.0000E+00,4.0000E+00,2.5252E-02,2.4366E-03,-1.0858E-03,-8.9970E-04
102,8.8500E+02,7.8000E+02,-2.6511E-03,-1.1657E-02,1.6930E-02,1.3272E-01,0.0000E+00,4.0000E+00,2.3444E-02,2.5445E-03,2.3334E-03,6.6627E-04
103,8.8500E+02,7.6500E+02,-1.9019E-02,-9.0669E-02,1.6422E-02,1.0282E-01,0.0000E+00,4.0000E+00,2.2180E-02,2.0278E-03,1.1382E-03,1.1155E-03
104,8.8500E+02,7.5000E+02,3.4834E-02,-8.0409E-02,1.6195E-02,8.2656E-02,0.0000E+00,4.0000E+00,2.2069E-02,2.7530E-03,-1.1218E-03,1.3839E-03
105,8.8500E+02,7.3500E+02,3.4878E-02,-1.0243E-01,1.6642E-02,1.0128E-01,0.0000E+00,4.0000E+00,2.2120E-02,3.0174E-03,1.7590E-03,1.4048E-03
106,8.8500E+02,7.2000E+02,2.5315E-02,-1.5043E-01,1.6881E-02,1.2951E-01,0.0000E+00,4.0000E+00,2.2253E-02,2.9262E-03,1.4080E-03,8.4434E-04
107,8.8500E+02,7.0500E+02,1.4257E-02,-1.1493E-01,1.6318E-02,1.2291E-01,0.0000E+00,4.0000E+00,2.2831E-02,1.8547E-03,-8.8985E-04,9.7711E-04
108,8.8500E+02,6.9000E+02,-8.7412E-03,-9.4232E-02,1.4568E-02,1.3780E-01,0.0000E+00,4.0000E+00,2.1095E-02,1.9308E-04,3.2432E-04,5.2957E-05
109,8.8500E+02,6.7500E+02,-5.2822E-04,-1.1314E-01,1.4198E-02,1.2793E-01,0.0000E+00,4.0000E+00,1.9838E-02,-3.8947E-04,8.0581E-04,-2.0009E-03
110,8.8500E+02,6.6000E+02,2.7502E-04,-1.1776E-01,1.4973E-02,1.2495E-01,0.0000E+00,4.0000E+00,2.0937E-02,2.2177E-04,-1.3825E-03,-1.5352E-03
111,8.8500E+02,6.4500E+02,-3.7820E-02,-1.0160E-01,1.4322E-02,7.0896E-02,0.0000E+00,4.0000E+00,2.0977E-02,1.6152E-03,-1.3499E-03,2.1321E-04
112,8.8500E+02,6.3000E+02,-1.6648E-02,-6.9737E-02,1.4722E-02,4.7072E-02,0.0000E+00,4.0000E+00,2.0994E-02,1.5973E-03,1.0083E-03,-1.2940E-04
113,8.8500E+02,6.1500E+02,3.8992E-02,-7.0293E-02,1.5490E-02,7.9215E-02,0.0000E+00,4.0000E+00,2.0822E-02,1.0495E-03,1.2787E-04,1.6534E-04
114,8.8500E+02,6.0000E+02,-5.4790E-02,-8.0645E-02,1.6575E-02,5.0250E-02,0.0000E+00,4.0000E+00,2.4049E-02,5.7038E-04,-4.2391E-05,-1.2361E-04
115,8.8500E+02,5.8500E+02,-5.1546E-02,-1.0311E-01,1.7494E-02,1.0858E-01,0.0000E+00,4.0000E+00,2.5017E-02,1.0939E-03,5.6420E-04,1.9384E-04
116,8.8500E+02,5.7000E+02,-7.1499E-02,-9.7448E-02,1.6272E-02,8.7867E-02,0.0000E+00,4.0000E+00,2.3128E-02,1.8401E-03,-1.0112E-03,1.0703E-03
117,8.8500E+02,5.5500E+02,-1.0969E-01,-7.9212E-02,1.3395E-02,6.4546E-02,0.0000E+00,4.0000E+00,1.8948E-02,2.2556E-03,7.6226E-04,-5.8487E-04
118,8.8500E+02,5.4000E+02,-1.3622E-02,-1.1481E-01,1.2707E-02,8.8541E-02,0.0000E+00,4.0000E+00,1.7915E-02,2.3167E-03,2.0328E-03,-9.9565E-04
119,8.8500E+02,5.2500E+02,-3.2707E-03,-1.5062E-01,1.4409E-02,1.0113E-01,0.0000E+00,4.0000E+00,2.0762E-02,1.6611E-03,2.4284E-04,2.0484E-03
120,8.8500E+02,5.1000E+02,-1.1409E-01,-1.5275E-01,1.4986E-02,9.1388E-02,0.0000E+00,4.0000E+00,2.1453E-02,1.0651E-03,3.8552E-04,1.4542E-03
121,8.8500E+02,4.9500E+02,-6.2900E-02,-1.3999E-01,1.4213E-02,6.9710E-02,0.0000E+00,4.0000E+00,2.0121E-02,1.3495E-03,-4.9326E-04,-9.6238E-04
122,8.8500E+02,4.8000E+02,3.6933E-02,-9.9423E-02,1.3804E-02,6.5626E-02,0.0000E+00,4.0000E+00,1.9020E-02,2.3224E-03,-1.1551E-03,9.7955E-04
123,8.8500E+02,4.6500E+02,-6.7842E-02,-1.2171E-01,1.2292E-02,9.8109E-02,0.0000E+00,4.0000E+00,1.7336E-02,3.3061E-03,-4.3804E-04,1.7669E-03
124,8.8500E+02,4.5000E+02,-5.1431E-02,-1.2797E-01,1.2310E-02,1.0805E-01,0.0000E+00,4.0000E+00,1.7498E-02,3.3367E-03,-2.1952E-03,-3.5971E-04
125,8.8500E+02,4.3500E+02,-2.9713E-02,-4.7861E-02,1.4377E-02,5.8298E-02,0.0000E+00,4.0000E+00,2.0367E-02,2.0189E-03,-6.4704E-04,-7.7894E-04
126,8.8500E+02,4.2000E+02,-5.9401E-02,-7.7892E-02,1.7604E-02,4.6687E-02,0.0000E+00,4.0000E+00,2.4232E-02,7.4623E-04,1.8937E-03,4.3539E-04
127,8.8500E+02,4.0500E+02,-9.9095E-02,-1.0001E-01,1.5117E-02,5.6719E-02,0.0000E+00,4.0000E+00,2.1194E-02,5.4471E-04,7.4849E-05,9.7335E-04
128,8.8500E+02,3.9000E+02,-1.0440E-01,-7.8848E-02,1.1318E-02,5.3484E-02,0.0000E+00,4.0000E+00,1.6242E-02,1.1993E-03,-1.9598E-03,4.2596E-04
129,8.8500E+02,3.7500E+02,-1.9830E-02,-4.2580E-02,1.1133E-02,4.4808E-02,0.0000E+00,4.0000E+00,1.5207E-02,6.9559E-04,-8.2089E-04,1.0831E-04
130,8.8500E+02,3.6000E+02,5.8771E-02,-5.6765E-02,1.3054E-02,6.1398E-02,0.0000E+00,4.0000E+00,1.8566E-02,-6.7304E-04,4.0177E-03,8.8937E-04
131,8.8500E+02,3.4500E+02,-1.2273E-03,-1.6119E-01,1.1250E-02,4.4981E-02,0.0000E+00,4.0000E+00,1.5881E-02,-2.4680E-03,1.6701E-03,6.1431E-04
132,8.8500E+02,3.3000E+02,2.7444E-02,-9.1817E-02,1.1085E-02,4.4859E-02,0.0000E+00,4.0000E+00,1.5318E-02,-2.9002E-03,-4.0458E-03,-4.8533E-04
133,8.8500E+02,3.1500E+02,1.8181E-02,-1.5243E-02,1.3309E-02,4.2432E-02,0.0000E+00,4.0000E+00,1.9106E-02,-1.7814E-03,-2.0377E-03,4.3995E-04
134,8.8500E+02,3.0000E+02,-6.7543E-02,-2.6608E-02,1.4416E-02,2.4693E-02,0.0000E+00,4.0000E+00,2.1935E-02,-5.4077E-04,6.1785E-04,-8.0496E-04
135,8.8500E+02,2.8500E+02,-1.7520E-02,-6.1070E-02,1.1372E-02,3.3325E-02,0.0000E+00,4.0000E+00,1.6088E-02,-2.4939E-04,1.1352E-03,-1.8588E-03
